Observation id,Observation date,Description,Observation duration,Observation type,Source,Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
mn220202-99 video 21 GH,3/13/2023 19:27,,1761.1,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2022/mn220202-99/raw/CATS Lars 99-20220202-151128-175-00021.mov,1761.1,28.45,,Tag position,,head or rostrum,directly facing rostrum,POINT,0.837,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2022/mn220202-99/raw/CATS Lars 99-20220202-151128-175-00021.mov,,,
mn220202-99 video 21 GH,3/13/2023 19:27,,1761.1,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2022/mn220202-99/raw/CATS Lars 99-20220202-151128-175-00021.mov,1761.1,28.45,,breath,,see blowholes,,POINT,9.088,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2022/mn220202-99/raw/CATS Lars 99-20220202-151128-175-00021.mov,,,
mn220202-99 video 21 GH,3/13/2023 19:27,,1761.1,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2022/mn220202-99/raw/CATS Lars 99-20220202-151128-175-00021.mov,1761.1,28.45,,breath,,see blowholes,,POINT,41.338,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2022/mn220202-99/raw/CATS Lars 99-20220202-151128-175-00021.mov,,,
mn220202-99 video 21 GH,3/13/2023 19:27,,1761.1,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2022/mn220202-99/raw/CATS Lars 99-20220202-151128-175-00021.mov,1761.1,28.45,,rest,,water column,,START,48.339,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2022/mn220202-99/raw/CATS Lars 99-20220202-151128-175-00021.mov,,,
mn220202-99 video 21 GH,3/13/2023 19:27,,1761.1,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2022/mn220202-99/raw/CATS Lars 99-20220202-151128-175-00021.mov,1761.1,28.45,,mother present,,other,,START,50.588,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2022/mn220202-99/raw/CATS Lars 99-20220202-151128-175-00021.mov,,,
mn220202-99 video 21 GH,3/13/2023 19:27,,1761.1,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2022/mn220202-99/raw/CATS Lars 99-20220202-151128-175-00021.mov,1761.1,28.45,,mother present,,other,,STOP,59.087,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2022/mn220202-99/raw/CATS Lars 99-20220202-151128-175-00021.mov,,,
mn220202-99 video 21 GH,3/13/2023 19:27,,1761.1,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2022/mn220202-99/raw/CATS Lars 99-20220202-151128-175-00021.mov,1761.1,28.45,,mother present,,ventral side,,START,59.088,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2022/mn220202-99/raw/CATS Lars 99-20220202-151128-175-00021.mov,,,
mn220202-99 video 21 GH,3/13/2023 19:27,,1761.1,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2022/mn220202-99/raw/CATS Lars 99-20220202-151128-175-00021.mov,1761.1,28.45,,fish present,,skin,taking food into their mouths,POINT,70.84,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2022/mn220202-99/raw/CATS Lars 99-20220202-151128-175-00021.mov,,,
mn220202-99 video 21 GH,3/13/2023 19:27,,1761.1,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2022/mn220202-99/raw/CATS Lars 99-20220202-151128-175-00021.mov,1761.1,28.45,,fish present,,skin,taking food into their mouths,POINT,103.339,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2022/mn220202-99/raw/CATS Lars 99-20220202-151128-175-00021.mov,,,
mn220202-99 video 21 GH,3/13/2023 19:27,,1761.1,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2022/mn220202-99/raw/CATS Lars 99-20220202-151128-175-00021.mov,1761.1,28.45,,mother present,,ventral side,,STOP,119.59,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2022/mn220202-99/raw/CATS Lars 99-20220202-151128-175-00021.mov,,,
