Observation id,Observation date,Description,Observation duration,Observation type,Source,Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
mn220207-93 video 10 TR,2023-05-02 13:25:56,,573.035,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,573.000,30.000,,Tag position,,blowholes,directly facing rostrum,POINT,0.000,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,1,NA,
mn220207-93 video 10 TR,2023-05-02 13:25:56,,573.035,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,573.000,30.000,,mother present,,ventral side,,START,0.000,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,1,NA,
mn220207-93 video 10 TR,2023-05-02 13:25:56,,573.035,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,573.000,30.000,,3rd whale present,,,,START,10.600,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,319,NA,
mn220207-93 video 10 TR,2023-05-02 13:25:56,,573.035,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,573.000,30.000,,3rd whale present,,,,STOP,13.167,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,396,NA,
mn220207-93 video 10 TR,2023-05-02 13:25:56,,573.035,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,573.000,30.000,,travel,,water column,,START,27.967,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,840,NA,
mn220207-93 video 10 TR,2023-05-02 13:25:56,,573.035,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,573.000,30.000,,nursing,,definite mammary slits and milk visible,left,START,40.233,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,1208,NA,
mn220207-93 video 10 TR,2023-05-02 13:25:56,,573.035,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,573.000,30.000,,nursing,,definite mammary slits and milk visible,left,STOP,45.933,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,1379,NA,
mn220207-93 video 10 TR,2023-05-02 13:25:56,,573.035,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,573.000,30.000,,3rd whale present,,,,START,52.933,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,1589,NA,
mn220207-93 video 10 TR,2023-05-02 13:25:56,,573.035,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,573.000,30.000,,3rd whale present,,,,STOP,57.233,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,1718,NA,
mn220207-93 video 10 TR,2023-05-02 13:25:56,,573.035,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,573.000,30.000,,mother present,,ventral side,,STOP,58.567,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,1758,NA,
mn220207-93 video 10 TR,2023-05-02 13:25:56,,573.035,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,573.000,30.000,,breath,,cannot see blowholes,,POINT,62.300,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,1870,NA,
mn220207-93 video 10 TR,2023-05-02 13:25:56,,573.035,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,573.000,30.000,,mother present,,other,,START,65.033,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,1952,NA,
mn220207-93 video 10 TR,2023-05-02 13:25:56,,573.035,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,573.000,30.000,,mother present,,other,,STOP,81.267,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,2439,NA,
mn220207-93 video 10 TR,2023-05-02 13:25:56,,573.035,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,573.000,30.000,,breath,,cannot see blowholes,,POINT,84.233,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220207-93/CATS 93-20220207-134030-000-00010.mov,2528,NA,
