Observation id,Observation date,Description,Observation duration,Observation type,Source,Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
mn210215-95 video 25 JH,2023-03-10 12:45:22,,584.672,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00025.mov,586.500,30.000,,Tag position,,left flipper,facing to the left of the rostrum,POINT,1.867,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00025.mov,NA,NA,
mn210215-95 video 25 JH,2023-03-10 12:45:22,,584.672,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00025.mov,586.500,30.000,,rest,,water column,,START,2.300,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00025.mov,NA,NA,
mn210215-95 video 25 JH,2023-03-10 12:45:22,,584.672,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00025.mov,586.500,30.000,,mother present,,ventral side,,START,2.833,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00025.mov,NA,NA,
mn210215-95 video 25 JH,2023-03-10 12:45:22,,584.672,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00025.mov,586.500,30.000,,fish present,,no visible particulates,swimming close to the whale. unsure if feeding,POINT,5.233,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00025.mov,NA,NA,
mn210215-95 video 25 JH,2023-03-10 12:45:22,,584.672,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00025.mov,586.500,30.000,,fish present,,skin,taking food into their mouths,POINT,28.967,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00025.mov,NA,NA,
mn210215-95 video 25 JH,2023-03-10 12:45:22,,584.672,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00025.mov,586.500,30.000,,rest,,water column,,STOP,116.667,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00025.mov,NA,NA,
mn210215-95 video 25 JH,2023-03-10 12:45:22,,584.672,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00025.mov,586.500,30.000,,travel,,water column,,START,117.267,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00025.mov,NA,NA,
mn210215-95 video 25 JH,2023-03-10 12:45:22,,584.672,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00025.mov,586.500,30.000,,mother present,,ventral side,,STOP,119.000,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00025.mov,NA,NA,
mn210215-95 video 25 JH,2023-03-10 12:45:22,,584.672,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00025.mov,586.500,30.000,,mother present,,ventral side,,START,131.733,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00025.mov,NA,NA,
mn210215-95 video 25 JH,2023-03-10 12:45:22,,584.672,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00025.mov,586.500,30.000,,rest,,water column,,START,131.733,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00025.mov,NA,NA,
