Observation id,Observation date,Description,Observation duration,Observation type,Source,Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
mn210215-95 video 13 JH,2023-03-03 14:40:42,,586.539,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,586.500,30.000,,Tag position,,left flipper,facing to the left of the rostrum,POINT,0.000,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,NA,NA,
mn210215-95 video 13 JH,2023-03-03 14:40:42,,586.539,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,586.500,30.000,,travel,,water column,,START,0.467,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,NA,NA,
mn210215-95 video 13 JH,2023-03-03 14:40:42,,586.539,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,586.500,30.000,,breath,,cannot see blowholes,,POINT,17.867,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,NA,NA,
mn210215-95 video 13 JH,2023-03-03 14:40:42,,586.539,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,586.500,30.000,,breath,,cannot see blowholes,,POINT,28.500,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,NA,NA,
mn210215-95 video 13 JH,2023-03-03 14:40:42,,586.539,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,586.500,30.000,,breath,,cannot see blowholes,,POINT,39.100,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,NA,NA,
mn210215-95 video 13 JH,2023-03-03 14:40:42,,586.539,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,586.500,30.000,,mother present,,other,,START,51.433,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,NA,NA,
mn210215-95 video 13 JH,2023-03-03 14:40:42,,586.539,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,586.500,30.000,,mother present,,other,,STOP,72.532,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,NA,NA,
mn210215-95 video 13 JH,2023-03-03 14:40:42,,586.539,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,586.500,30.000,,mother present,,ventral side,,START,72.533,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,NA,NA,
mn210215-95 video 13 JH,2023-03-03 14:40:42,,586.539,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,586.500,30.000,,mother present,,ventral side,,STOP,88.600,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,NA,NA,
mn210215-95 video 13 JH,2023-03-03 14:40:42,,586.539,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,586.500,30.000,,breath,,cannot see blowholes,,POINT,447.600,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,NA,NA,
mn210215-95 video 13 JH,2023-03-03 14:40:42,,586.539,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,586.500,30.000,,breath,,cannot see blowholes,,POINT,456.767,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,NA,NA,
mn210215-95 video 13 JH,2023-03-03 14:40:42,,586.539,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,586.500,30.000,,breath,,cannot see blowholes,,POINT,465.967,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,NA,NA,
mn210215-95 video 13 JH,2023-03-03 14:40:42,,586.539,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,586.500,30.000,,breath,,cannot see blowholes,,POINT,489.433,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,NA,NA,
mn210215-95 video 13 JH,2023-03-03 14:40:42,,586.539,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,586.500,30.000,,breath,,cannot see blowholes,,POINT,496.167,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,NA,NA,
mn210215-95 video 13 JH,2023-03-03 14:40:42,,586.539,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,586.500,30.000,,breath,,cannot see blowholes,,POINT,505.533,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,NA,NA,
mn210215-95 video 13 JH,2023-03-03 14:40:42,,586.539,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,586.500,30.000,,mother present,,ventral side,,START,533.667,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,NA,NA,
mn210215-95 video 13 JH,2023-03-03 14:40:42,,586.539,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,586.500,30.000,,mother present,,ventral side,,STOP,543.233,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,NA,NA,
mn210215-95 video 13 JH,2023-03-03 14:40:42,,586.539,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,586.500,30.000,,mother present,,other,,START,548.100,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,NA,NA,
mn210215-95 video 13 JH,2023-03-03 14:40:42,,586.539,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,586.500,30.000,,fish present,,no visible particulates,swimming close to the whale. unsure if feeding,POINT,566.333,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,NA,NA,
mn210215-95 video 13 JH,2023-03-03 14:40:42,,586.539,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,586.500,30.000,,mother present,,other,,STOP,586.539,Not found,NA,NA,
mn210215-95 video 13 JH,2023-03-03 14:40:42,,586.539,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210215-95/videos/CATS 95-20180101-000946-000-00013.mov,586.500,30.000,,travel,,water column,,STOP,586.539,Not found,NA,NA,
