Observation id,Observation date,Description,Observation duration,Observation type,Source,Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
mn220208-93 video 18 GH,2023-03-29 14:12:44,,573.304,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,574.000,30.000,,Tag position,,unsure,facing to the right of rostrum,POINT,0.733,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,23,NA,
mn220208-93 video 18 GH,2023-03-29 14:12:44,,573.304,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,574.000,30.000,,mother present,,ventral side,,START,1.233,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,38,NA,
mn220208-93 video 18 GH,2023-03-29 14:12:44,,573.304,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,574.000,30.000,,fish present,,no visible particulates,swimming close to the whale. unsure if feeding,POINT,3.500,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,106,NA,
mn220208-93 video 18 GH,2023-03-29 14:12:44,,573.304,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,574.000,30.000,,travel,,water column,,START,4.667,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,141,NA,
mn220208-93 video 18 GH,2023-03-29 14:12:44,,573.304,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,574.000,30.000,,mother present,,ventral side,,STOP,11.200,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,NA,NA,
mn220208-93 video 18 GH,2023-03-29 14:12:44,,573.304,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,574.000,30.000,,mother present,,other,,START,11.201,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,768,NA,
mn220208-93 video 18 GH,2023-03-29 14:12:44,,573.304,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,574.000,30.000,,mother present,,other,,STOP,22.267,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,669,NA,
mn220208-93 video 18 GH,2023-03-29 14:12:44,,573.304,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,574.000,30.000,,mother present,,other,,START,46.500,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,1396,NA,
mn220208-93 video 18 GH,2023-03-29 14:12:44,,573.304,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,574.000,30.000,,travel,,water column,,STOP,48.532,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,NA,NA,
mn220208-93 video 18 GH,2023-03-29 14:12:44,,573.304,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,574.000,30.000,,travel,,seafloor,,START,48.533,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,1457,NA,
mn220208-93 video 18 GH,2023-03-29 14:12:44,,573.304,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,574.000,30.000,,mother present,,other,,STOP,59.266,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,NA,NA,
mn220208-93 video 18 GH,2023-03-29 14:12:44,,573.304,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,574.000,30.000,,mother present,,ventral side,,START,59.267,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,1779,NA,
mn220208-93 video 18 GH,2023-03-29 14:12:44,,573.304,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,574.000,30.000,,fish present,,no visible particulates,swimming close to the whale. unsure if feeding,POINT,68.467,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,2055,NA,
mn220208-93 video 18 GH,2023-03-29 14:12:44,,573.304,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,574.000,30.000,,fish present,,no visible particulates,swimming close to the whale. unsure if feeding,POINT,132.533,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,3977,NA,
mn220208-93 video 18 GH,2023-03-29 14:12:44,,573.304,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,574.000,30.000,,mother present,,ventral side,,STOP,159.233,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,4778,NA,
mn220208-93 video 18 GH,2023-03-29 14:12:44,,573.304,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,574.000,30.000,,travel,,seafloor,,STOP,164.900,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,4948,NA,
mn220208-93 video 18 GH,2023-03-29 14:12:44,,573.304,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,574.000,30.000,,breath,,cannot see blowholes,,POINT,181.400,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,5443,NA,
mn220208-93 video 18 GH,2023-03-29 14:12:44,,573.304,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,574.000,30.000,,breath,,cannot see blowholes,,POINT,194.933,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220208-93/CATS 93-20220208-132430-000-00018.mov,5849,NA,
