Observation id,Observation date,Description,Observation duration,Observation type,Source,Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
mn200222-99 video 14 JH,2023-05-22 13:29:59,,1788.522,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,1794.970,28.450,,Tag position,,blowholes,directly facing rostrum,POINT,6.451,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,NA,NA,
mn200222-99 video 14 JH,2023-05-22 13:29:59,,1788.522,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,1794.970,28.450,,travel,,water column,,START,9.122,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,NA,NA,
mn200222-99 video 14 JH,2023-05-22 13:29:59,,1788.522,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,1794.970,28.450,,travel,,water column,,STOP,88.010,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,NA,NA,
mn200222-99 video 14 JH,2023-05-22 13:29:59,,1788.522,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,1794.970,28.450,,travel,,surface,,START,88.011,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,NA,NA,
mn200222-99 video 14 JH,2023-05-22 13:29:59,,1788.522,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,1794.970,28.450,,breath,,see blowholes,,POINT,96.060,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,NA,NA,
mn200222-99 video 14 JH,2023-05-22 13:29:59,,1788.522,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,1794.970,28.450,,travel,,surface,,STOP,123.078,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,NA,NA,
mn200222-99 video 14 JH,2023-05-22 13:29:59,,1788.522,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,1794.970,28.450,,travel,,water column,,START,123.079,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,NA,NA,
mn200222-99 video 14 JH,2023-05-22 13:29:59,,1788.522,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,1794.970,28.450,,travel,,water column,,STOP,160.485,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,NA,NA,
mn200222-99 video 14 JH,2023-05-22 13:29:59,,1788.522,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,1794.970,28.450,,travel,,surface,,START,160.486,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,NA,NA,
mn200222-99 video 14 JH,2023-05-22 13:29:59,,1788.522,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,1794.970,28.450,,breath,,see blowholes,,POINT,164.059,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,NA,NA,
mn200222-99 video 14 JH,2023-05-22 13:29:59,,1788.522,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,1794.970,28.450,,breath,,see blowholes,,POINT,195.154,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,NA,NA,
mn200222-99 video 14 JH,2023-05-22 13:29:59,,1788.522,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,1794.970,28.450,,travel,,surface,,STOP,237.103,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,NA,NA,
mn200222-99 video 14 JH,2023-05-22 13:29:59,,1788.522,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,1794.970,28.450,,travel,,water column,,START,237.104,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2020/mn200222-99/CATS Lars 99-20200222-120759-696-00014.mov,NA,NA,
