Observation id,Observation date,Description,Observation duration,Observation type,Source,Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
mn220209-99 video 2 TR,2023-08-24 09:20:38,,1639.162,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,1796.836,28.463,,travel,,surface,,START,157.674,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,4489,NA,
mn220209-99 video 2 TR,2023-08-24 09:20:38,,1639.162,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,1796.836,28.463,,mother present,,other,,START,159.979,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,4555,NA,
mn220209-99 video 2 TR,2023-08-24 09:20:38,,1639.162,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,1796.836,28.463,,mother present,,other,,STOP,163.685,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,4660,NA,
mn220209-99 video 2 TR,2023-08-24 09:20:38,,1639.162,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,1796.836,28.463,,breath,,see blowholes,,POINT,176.811,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,5034,NA,
mn220209-99 video 2 TR,2023-08-24 09:20:38,,1639.162,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,1796.836,28.463,,breath,,see blowholes,,POINT,191.372,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,5448,NA,
mn220209-99 video 2 TR,2023-08-24 09:20:38,,1639.162,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,1796.836,28.463,,mother present,,other,,START,194.813,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,5546,NA,
mn220209-99 video 2 TR,2023-08-24 09:20:38,,1639.162,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,1796.836,28.463,,mother present,,other,,STOP,196.817,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,5603,NA,
mn220209-99 video 2 TR,2023-08-24 09:20:38,,1639.162,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,1796.836,28.463,,breath,,see blowholes,,POINT,207.438,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,5905,NA,
mn220209-99 video 2 TR,2023-08-24 09:20:38,,1639.162,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,1796.836,28.463,,breath,,see blowholes,,POINT,221.299,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,6300,NA,
mn220209-99 video 2 TR,2023-08-24 09:20:38,,1639.162,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,1796.836,28.463,,breath,,cannot see blowholes,,POINT,232.354,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,6615,NA,
mn220209-99 video 2 TR,2023-08-24 09:20:38,,1639.162,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,1796.836,28.463,,breath,,see blowholes,,POINT,248.050,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,7061,NA,
mn220209-99 video 2 TR,2023-08-24 09:20:38,,1639.162,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,1796.836,28.463,,breath,,see blowholes,,POINT,263.381,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,7498,NA,
mn220209-99 video 2 TR,2023-08-24 09:20:38,,1639.162,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,1796.836,28.463,,breath,,cannot see blowholes,,POINT,278.645,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,7932,NA,
mn220209-99 video 2 TR,2023-08-24 09:20:38,,1639.162,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,1796.836,28.463,,breath,,see blowholes,,POINT,292.772,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,8334,NA,
mn220209-99 video 2 TR,2023-08-24 09:20:38,,1639.162,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,1796.836,28.463,,mother present,,other,,START,295.611,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220209-99/CATS Lars 99-20220209-091049-173-00002.mov,8415,NA,
