ID,avg_pitch,avg_roll,avg_heading,avg_depth,avg_speed
mn200219-55,-0.23103765817767,-0.0174529636170269,2.40132779233189,0.796938443605756,1.09054530296737
mn200219-55,-0.489925990529567,-0.0326375394075366,2.69687111514714,3.31903813253622,1.16193055839363
mn200219-55,-0.518014662523291,-0.126395184325932,2.38083424805213,15.4985543297112,1.85780649991262
mn200219-55,-0.134291002687687,0.0384943043011529,2.1077337480225,23.9630381080302,1.98107967420616
mn200219-55,-0.0343413473417778,-0.0952663686616062,2.19892417981821,23.49844192938,1.38267774921517
mn200219-55,-0.129462091923234,0.017427898170655,2.27853987750491,20.4589310438074,1.5756432628788
mn200219-55,-0.0200082876408776,0.0263190514229387,2.30744839316924,19.5421146310674,2.00935709770289
mn200219-55,0.190898870031772,-0.00127764717313563,2.43974362030789,7.73782440376866,1.77947495915844
mn200219-55,-0.107200359569603,-0.0518721411453489,2.4493515543099,0.242062339059855,1.4338318472161
mn200219-55,-0.224729482260636,-0.034019811347831,2.69834889682644,0.440212922768493,1.29791599535881
mn200219-55,-0.252720978907202,-0.0456497806273541,2.63051273480699,4.21612922974007,1.06067672974618
mn200219-55,-0.313018267572986,-0.0472315027768425,2.50080989969751,3.00115469035312,1.12248487951495
mn200219-55,-0.610255086650357,-0.239405217689445,1.93015501935171,5.12291869234777,1.30144943828127
mn200219-55,-0.490124529953366,-0.151970685548083,2.38614973973602,17.9571134046786,1.00615345233001
mn200219-55,-0.229136294831353,-0.128424473140976,2.34617711187812,24.1297461292123,0.949095655435053
mn200219-55,0.316625652506216,0.101806553508442,2.18213624679438,20.693983027769,0.74913793257199
mn200219-55,0.0965407425626978,-0.0509716009050279,2.04220162327538,16.4998363957006,0.625604434621516
mn200219-55,0.176159883046756,-0.019191197996156,2.05874325199567,16.3888779023236,0.472162132106423
mn200219-55,0.377031216174336,-0.0125060304795349,2.0898005782392,16.2169391925941,0.441067867153911
mn200219-55,0.472093163537234,-0.0305778201357728,1.88929309121785,15.6903504764999,0.46214026086056
mn200219-55,0.508655933528581,-0.0293396245224963,1.10252114085034,14.7877833192704,0.397486314854238
mn200219-55,0.665001212090168,0.0492856990428631,0.982993612653815,12.9299143897844,0.358583940913968
mn200219-55,0.305346643115444,0.0707134650088962,2.10433676292408,3.68541613067804,1.01733370747289
mn200219-55,-0.282891806731867,-0.214491048365322,2.3380222163999,1.48860715706694,1.66102478668202
mn200219-55,-0.373065014069522,-0.101974854002606,1.97243175489172,13.1956968212785,2.19296912114174
mn200219-55,-0.185728885198091,0.0656572049254295,1.80866038404584,21.7365252399785,1.84702261886688
mn200219-55,-0.163687532583599,-0.0680093309516906,1.77788335108348,22.5222374799171,2.10309265052239
mn200219-55,-0.0553434745619384,-0.062528467593496,1.77597366997334,23.9159923200848,1.85181974473579
mn200219-55,0.0556122424056789,-0.0250829592991615,1.85489071324771,19.424456968566,1.80195992313726
mn200219-55,0.103104878999211,-0.124387328291328,1.97987931794745,11.6508707184325,1.79193121877563
mn200219-55,-0.0091995902188406,-0.163913427920751,2.06998384307214,1.70615589460156,1.57400068329851
mn200219-55,-0.124376572768708,-0.124338091543863,2.05657838970828,0.539289809804363,1.36665419154049
mn200219-55,-0.127973176961871,-0.0761742071919676,2.16438450598814,0.856680971410135,1.33996197571344
mn200219-55,-0.326771103421221,-0.160731569508387,2.10910200810206,2.24784592238953,1.01390298212061
mn200219-55,-0.320164665664605,0.00544179178028256,1.97082944816203,1.85692930156046,1.28341123715141
mn200219-55,-0.592084960058143,0.226204211973458,1.92421768340827,13.423615420974,0.822714585554268
mn200219-55,-0.00838429788965548,-0.0582580833762606,1.14365009631827,16.8478004408091,0.48859369545023
mn200219-55,0.228031553660379,-0.20333702826063,0.669727902099847,16.8559084425479,0.435820817556996
mn200219-55,0.372100950269379,-0.158670566337473,0.490955182729395,16.268332432678,0.421164275319185
mn200219-55,0.510320202463866,-0.0871153634884994,0.429312820601444,15.7067642144837,0.443052442256725
mn200219-55,0.653926381159533,-0.00311203936210609,0.310131802483818,15.127784285022,0.472189596901739
mn200219-55,0.738773272651404,0.0123117629727339,0.169616086804313,14.1534832006128,0.535723993427786
mn200219-55,0.927717472636825,0.444959537261446,0.447572595855195,10.8369509482271,0.540619434334492
mn200219-55,0.0907073249251969,-0.368087283771083,2.06117982709479,0.90256994887672,1.11180941111066
mn200219-55,0.043826870748655,-0.172296494210627,1.72578441200812,0.116977581933913,1.23792015620766
mn200219-55,-0.495369505576685,-0.139739000328381,1.30930415769266,1.33861241783833,1.14343876685853
mn200219-55,-0.238193462282606,-0.226556514746299,2.28642136393703,8.1496909470701,0.760764883924318
mn200219-55,0.143750256060438,-0.104513466060478,1.98235542943052,8.5888370101414,0.476820052183014
mn200219-55,0.275048535011795,-0.0435589423371076,1.56846910488729,7.96263580802919,0.535553306171003
mn200219-55,0.259140912651166,-0.0793019586727325,1.21738524463865,7.16671764607102,0.391537731019046
mn200219-55,0.181051900816144,-0.142322971877445,0.98153936190935,3.9878616105229,0.802667509247924
mn200219-55,-0.435734292415115,-0.354898453883346,-0.985718686308566,7.8147888616052,0.726330520743135
mn200219-55,0.115603884562441,0.127994273273102,-0.524530821389785,5.82535189585756,0.546686450116054
mn200219-55,0.311671682907222,-0.0381925030225651,0.242114094115224,1.16099748658584,0.84776070637767
mn200219-55,0.125486296887648,-0.708243956979335,1.24038535226313,0.109093932622668,1.22664162979346
mn200219-55,-0.736959792227103,0.304446926643027,1.05055943544982,2.62938856124193,0.919654799115021
mn200219-55,-0.080636776643268,0.0839911037631964,0.71494650142803,11.9052825545549,0.517958224628825
mn200219-55,0.37697754340581,-0.108180694382157,0.818590484053544,12.3640248011517,0.450922146242472
mn200219-55,0.362847691166573,-0.138189202711341,0.766221832652229,11.3683346410587,0.480486966817959
mn200219-55,0.401091749766144,-0.142110984095899,0.336735879334105,11.0923929207143,0.532400943904939
mn200219-55,0.390293034112583,-0.0801579812771087,-0.166729147842608,10.785952955717,0.543813964609889
mn200219-55,0.676971058222349,0.193351191884947,0.604548771307729,7.85655440118257,0.595095740892038
mn200219-55,-0.861737639373023,-1.06932371328998,-0.201408658870819,7.27077285871881,0.978722535396032
mn200219-55,0.21030403073532,-0.0814498677829695,-1.55839554943926,12.1081929875693,0.520372789906779
mn200219-55,0.76461920672789,0.190986411641923,0.00586670162255589,7.04489684705547,0.780068428030741
mn200219-55,-0.788622933451008,0.0413805288102264,0.00431900963636731,3.84376159232619,1.03206162948682
mn200219-55,-0.0920458377240073,0.101879024207728,-0.091835217791352,10.8855329511105,0.581980912152689
mn200219-55,0.480748209218766,-0.0423427684388266,0.0591787791179872,9.68163295053313,0.527729658684967
mn200219-55,-0.365503361436105,-0.500147756931627,0.387060627292443,5.22485182820483,0.9833396317935
mn200219-55,0.175836989240222,-0.140780244346194,-0.304122776708675,11.9238390157503,0.483697057141998
mn200219-55,-0.0127506333016257,0.359089798296067,-0.208455652600437,10.135657112772,0.612479065546947
mn200219-55,0.244502732455165,-0.179775658226186,-0.307434427808866,9.03796049268091,0.484731569350557
mn200219-55,0.214157552300217,-0.0195937737237431,-0.458281098775097,7.69283198626615,0.393283802364307
mn200219-55,0.400147762745703,-0.0015115391104573,-0.20869796118737,5.2313368687808,0.446406296651847
mn200219-55,-0.157160624291246,0.304427832830062,0.598798504697745,0.595901648563666,0.841495691880876
mn200219-55,-0.0739607893244751,-0.0252626531134714,0.682461733644246,0.173014303942857,0.932578543402719
mn200219-55,0.0693746066286898,-0.669765848215012,1.01357151850373,0.0470609197602318,1.1845793635843
mn200219-55,0.024528553046591,-0.203444817807042,0.507583273008814,0.164175195294206,0.996493760346651
mn200219-55,-1.06703170161361,0.0549828675105176,0.372878195093024,5.43670717076881,1.3813708241242
mn200219-55,-0.265048305589486,-4.81433261714452e-05,0.777476189021994,13.0523052768907,0.49316432978946
mn200219-55,0.102371857340319,-0.0984572481418008,0.742118288639664,13.2704194834907,0.537062093004265
mn200219-55,0.188634847167423,-0.0523548371796504,0.6835912405983,12.930083655153,0.511073559309185
mn200219-55,0.234813477721987,-0.0129671488991532,0.594381616447712,12.6510281067918,0.504079429457415
mn200219-55,0.331579320311262,0.0397344592289883,0.505614718598639,12.5768785498772,0.478240513911889
mn200219-55,0.396948414374134,-0.0296487025165995,0.470092619552389,12.0414549539121,0.499146859652144
mn200219-55,0.415634015246494,-0.0289363034018994,0.436923882384898,11.8453380771238,0.531174570825788
mn200219-55,0.587203135416647,-0.0020831772221382,0.543225244532986,11.2297675889273,0.543424906351962
mn200219-55,0.843914588717066,0.0254188707488369,0.692001860450054,9.36913101718752,0.550215783257017
mn200219-55,0.116694012478154,0.0176570397752641,0.887114559678413,1.21894432026155,1.08614974736789
mn200219-55,-0.243729754925346,-0.097880265222723,-1.53517585612685,0.497811401619498,1.09528648645849
mn200219-55,-0.473766610876223,0.39625930916893,0.981077171096117,9.68924281986087,0.762603623298383
mn200219-55,0.143269691810423,0.113341835318562,0.842872205317455,11.0012019138546,0.557254556792307
mn200219-55,0.191082764893599,0.0376519896321454,0.85847644214506,10.2568790086143,0.433829671468974
mn200219-55,0.207624174174976,0.0473343329423424,0.825992702546275,10.3499865312495,0.396452754515087
mn200219-55,0.290714643113945,-0.0209563493520873,0.998325264115386,10.3531769417212,0.377516544608135
mn200219-55,0.317524050087416,0.0776991991797955,1.11497893742722,10.2090422366618,0.391359308487486
mn200219-55,0.362121366066629,0.111465671387439,1.40341426583622,9.94577800217257,0.3690935477183
mn200219-55,0.516082185837983,0.0966506467680157,1.55467672099281,8.53465150053064,0.43366402073506
mn200219-55,0.252683333036608,0.164030713888284,1.40082335037906,3.40836326603671,1.02630369825164
mn200219-55,-0.108634052068549,-0.156611106464827,0.886534364499813,0.127168348815461,0.738576884672546
mn200219-55,-0.0474742352580941,0.200535744940098,0.73760248526033,0.26856970642066,0.9020842061631
mn200219-55,0.0319807525135344,0.666354183633474,-0.103436867022521,0.4651539995164,0.942185512214566
mn200219-55,-0.279412193851425,-0.257871607580746,0.387448303004455,0.215205191720221,1.03572558454531
mn200219-55,-0.14048808541048,-0.0519352743657997,1.3109341887997,3.29977378848517,1.06197572479884
mn200219-55,-0.776467957371722,0.87898875205191,-0.856963457335706,10.2869351281185,0.799257450173282
mn200219-55,0.00516135439543609,0.081807538565447,0.233650147205185,13.6851647864676,0.454408174138313
mn200219-55,0.286343707306145,0.0155014990790247,0.731499791871967,12.9281344456204,0.446692038556346
mn200219-55,0.182526385093407,0.324242015135181,0.632903529598948,12.9693849330841,0.488944729501153
mn200219-55,0.227034615232623,0.175891101676756,0.667361987597222,12.5194427956938,0.463919449368463
mn200219-55,0.176026978121581,0.0775350453316194,0.632652337625392,11.5681997325858,0.459245096601731
mn200219-55,0.269264937730088,-0.146735901308465,0.811307836236867,4.94190529925004,0.974729754091845
mn200219-55,-0.699304906178237,-0.139932754520831,-0.826064516895139,3.11943625767268,1.36743066958566
mn200219-55,-0.00918531574373509,-0.0450831071701598,0.561533818116014,14.1055715372655,0.564002778575149
mn200219-55,0.553454983994889,-0.135040679561887,0.821318004948265,13.6042324631763,0.417252124767873
mn200219-55,0.458652445065677,0.0241778255428809,1.17531571101717,11.3322881180873,0.418051479407627
mn200219-55,0.69452310700046,0.0497903895892078,1.5924130938421,6.62523243351,0.729329959821867
mn200219-55,-0.0454052897129072,0.669636149267,1.51395525896768,0.657222716766104,0.84052886210047
mn200219-55,-0.825688087543012,0.238182729810268,1.16713388538868,3.08073773634279,0.911576460971069
mn200219-55,-0.135751915953853,-0.0616144632980664,-0.488187876500063,12.6198682138721,0.514196677646097
mn200219-55,0.160638828045373,0.0728126878528009,-1.31029528703895,12.2875857695945,0.474122442135751
mn200219-55,0.254023730192232,0.060506066677714,-3.01013459692201,10.2204899401738,0.450955176433841
mn200219-55,0.349914337991283,0.0115429136912042,-3.02005258550118,9.15200714488901,0.469666338684867
mn200219-55,0.299074734580924,0.0890688568916182,-2.89928657149682,6.75124156241903,0.454238868568073
mn200219-55,0.165593030444783,0.0599952442035275,0.707539764143071,1.58513578016603,0.643871419619088
mn200219-55,0.00842765928017916,0.0372359103501698,2.49554861685199,0.217298228993865,0.724714494666112
mn200219-55,-0.00868139939872889,0.0295745335665938,-2.11259619760629,0.1845336399435,0.6976583607358
mn200219-55,0.0131567133748183,0.0099485480995612,-2.6651153833141,0.169748642108727,0.712974856741083
mn200219-55,-0.00118670866353608,-0.00719736155730546,-2.86905795829326,0.176592696038258,0.606061357455538
mn200219-55,-0.0120047227869266,0.00961277954406178,-2.85297192591248,0.183579092711678,0.641339530312108
mn200219-55,0.00380698646559106,-0.0473340680289424,-2.86288249949004,0.151100424924054,0.659555306829799
mn200219-55,-0.0049514469769336,-0.066461354941319,-2.86818630271701,0.157098357651448,0.730807829092152
mn200219-55,-0.0100457881218837,-0.0251226768245728,-2.95386560367647,0.179329633827501,0.880535009119184
mn200219-55,0.00991751222413757,0.0111828069166033,0.944103735034804,0.217093435955046,0.684598482546321
mn200219-55,-0.00888838840646523,0.0892365095373236,2.84364215164461,0.25119151836449,0.552662064820026
mn200219-55,-0.726868384036941,0.266704074507135,1.81102671361185,2.67652493374362,0.985639028039984
mn200219-55,-0.185726904791116,-0.0648253434144094,1.53116863995678,9.80644517112095,0.471931557199516
mn200219-55,0.124443941103285,0.158370559090758,2.09007971819259,9.28523913143654,0.467739251214046
mn200219-55,0.226761974873035,0.196561681925108,2.64297291736559,8.88470240317013,0.418507923808997
mn200219-55,0.266489696950807,0.12396946976917,2.68176497217671,8.23417959182589,0.444603376066236
mn200219-55,0.273673125680268,0.0114747223530482,2.96103497074373,8.10336014074283,0.441831288451885
mn200219-55,0.129075820230493,0.218298578586258,0.62967243891422,6.72152190612872,0.526915693477919
mn200219-55,0.0638204944944026,0.082984114773964,2.5653906624168,0.813840509651556,0.755304787700872
mn200219-55,0.0320125058326018,-0.0853279805839239,2.26916504425547,0.280436708039442,0.949432350944379
mn200219-55,0.0299113976729762,0.0614616727418559,1.75222497304326,0.270201337420893,0.797290262412952
mn200219-55,-0.00837824156797543,0.0839146764380006,1.97136255263488,0.264975603587323,0.727176667001014
mn200219-55,-0.713784144217225,0.523898099253493,2.16661597472592,4.0234499078761,0.978504382991711
mn200219-55,-0.733766454730471,0.248405182036662,0.680843566325003,13.934704983139,0.539155699717302
mn200219-55,-0.169362323202874,0.0741795883539327,1.57475172864616,16.9116046069787,0.512533556369044
mn200219-55,0.0776930321454442,0.00626207032704248,1.58485928887681,17.4672242758936,0.450975147952103
mn200219-55,0.410622777707034,-0.12366058201258,1.63707609754326,16.6050317911726,0.385919529033736
mn200219-55,0.685315088035669,-0.0177250010421152,2.07161738761883,15.3334877267937,0.416070516394934
mn200219-55,0.889900000859909,1.11534693279587,2.09006216367508,14.2008041791467,0.58896729842574
mn200219-55,0.97979073935957,0.681501872318586,1.34059645713324,6.17047627456695,0.887509281772593
mn200219-55,-0.0216676184759768,-0.0665209791324584,2.43978993916951,1.11425535667376,1.56699829237984
mn200219-55,-0.0652735807534258,0.0431066758477254,2.09105359544741,1.08841107024832,2.88010653909756
mn200219-55,-0.0255911010747478,0.146763708314806,1.72808642354821,3.53552728024308,2.58397376515716
mn200219-55,-0.0556413956477811,-0.0996332833391547,1.56216945390251,2.22667819954473,2.84949956917009
mn200219-55,-0.120800375574209,-0.140304349242316,1.43356689338876,6.82267531162248,3.75650885490274
mn200219-55,-0.210785806362175,-0.189802849537804,1.50031309600593,2.29108036205569,2.1047328532643
mn200219-55,-0.155929561543334,-0.108326745793182,1.55046023441443,0.778517728495803,1.9211970116113
mn200219-55,-0.31693428863503,0.125932601783625,1.44735127451414,2.83985233544797,2.43926538737783
mn200219-55,-0.158501266002616,-0.00686597830053956,1.42777635073785,3.62362800686855,2.50885247342801
mn200219-55,-0.213053736544935,0.0324983345227297,1.84376825329635,0.720942127179847,1.41403323506048
mn200219-55,-0.215001345543671,0.106495403275947,1.95613888954239,0.66275156222937,1.45497669029159
mn200219-55,-0.122039890943785,0.097331072835385,1.68257818777985,0.505923251648488,1.23564144414865
mn200219-55,-0.0269647058863236,-0.00580259016314761,1.80915899081874,0.465034344013155,1.65971346755716
mn200219-55,-0.217931513535024,0.104632446447546,1.65636277502139,4.15296061823224,2.38534270094995
mn200219-55,-0.229239077748425,0.0455208079596566,1.81187016653835,13.0128839036626,2.30135580381285
mn200219-55,0.119589830529442,-0.145799390054494,1.8922573778581,12.8358650844949,2.36121729239279
mn200219-55,0.0616762496476834,0.0768141553990875,2.01371695823953,1.24899284515543,1.66440769015526
mn200219-55,0.0379370353967541,0.0811865053403942,2.52256433643003,0.493163588092192,1.82411138967167
mn200219-55,-0.0882004653104478,0.0788719090421997,2.38036008519368,0.919519445240608,1.32621814801451
mn200219-55,0.0343961269472863,0.0792686649024975,1.34015371913675,0.528341121172833,1.52345962022664
mn200219-55,0.21033962492494,0.272033706169578,-1.81025686408868,0.433365426962875,1.63416829779781
mn200219-55,0.380995173622818,0.642599705496967,-2.66839273588692,0.469218029848062,1.29152091505466
mn200219-55,0.194228573822598,0.696953040477149,-2.50707243798172,0.563748211719398,1.30300817915081
mn200219-55,0.335041518758157,0.439741547963942,-0.596082864743295,0.390943304010755,1.22389802938924
mn200219-55,0.300044799063314,0.502237391277727,-1.38421799299065,0.24144313599379,1.11445996115839
mn200219-55,0.246533108252196,0.284146890944137,-0.144745766627163,0.386768389697369,1.08526904489598
mn200219-55,0.285252203542048,0.538277683214519,-2.3221801339969,0.560293514492383,1.02591849370452
mn200219-55,0.220708817220747,0.602942691068832,-2.38491416717461,0.528158615263793,1.38611706060493
mn200219-55,0.157130232819058,0.803843412413261,0.39859380745387,0.868470919227525,1.11375306834242
mn200219-55,0.377956433217906,0.766529785766895,-1.9416749091595,0.417413128928501,1.44837880988564
mn200219-55,0.169056166907828,0.531821827129745,-2.62673928082523,0.861138616602449,0.91584265685281
mn200219-55,0.416315135055437,0.291581364908697,-0.0926201090322327,0.324012453423913,0.738139732105999
mn200219-55,0.488398794262494,0.294817387370788,2.51780600432733,0.323279642329128,0.987257632139712
mn200219-55,0.460363194085848,0.147030312939263,2.020875719914,0.27479040937605,1.0167557244817
mn200219-55,0.348334070370895,0.474225743525933,2.12852561295205,2.61701085183851,0.607202907210401
mn200219-55,0.660943206061439,0.359734110096594,2.20260506195191,1.94002476652117,0.688020233220999
mn200219-55,-0.0540781289164365,0.448579295268646,2.2526660854159,2.29865851746508,1.05828235169093
mn200219-55,0.0684984693482801,0.279397814268549,2.26917057881771,12.1375593178266,0.612497736006747
mn200219-55,0.606756338559285,0.168300699727662,2.73340127521901,14.2351507581829,0.479014456827046
mn200219-55,0.910387099909892,0.18486270056385,2.92727901029985,14.0042494553184,0.445641258497948
mn200219-55,0.94121383620456,0.199329016015521,3.04631842289041,13.6352073077331,0.371637930449603
mn200219-55,0.966022408585447,0.187131862098718,2.98650615678183,13.2081950514784,0.382187099860977
mn200219-55,1.03975032432133,0.107507851529386,1.99477589487136,12.6889868095444,0.381947374358324
mn200219-55,1.13530507138922,0.0220107340696223,-0.00909049837959336,11.9990546087087,0.385373120676574
mn200219-55,1.1037235671104,0.17170497371174,-3.02580444084635,10.5938985212853,0.398507696181595
mn200219-55,1.01696647579606,-0.94075587116793,0.424854375844897,4.62679918340596,0.755149995336793
mn200219-55,0.110289839255948,0.246327350587567,1.120789940718,2.95873559607218,1.19980948754468
mn200219-55,0.449496727615493,0.328301667392338,2.48250821843297,2.96561334357015,0.74215093105395
mn200219-55,0.299865548612214,0.317156082272141,2.35713183982692,1.70125179703714,0.816824824087638
mn200219-55,0.315685753074181,0.300391174748193,2.50083311667597,1.22559140093916,0.923508961575349
mn200219-55,-0.371635694881925,0.380378043823598,2.03940785924256,9.85276258432292,0.916746598736101
mn200219-55,0.493846078721714,0.188959497782659,1.79417641841592,17.0884851173385,0.404736937506512
mn200219-55,0.75932328916679,0.0986110853192573,1.57782252276499,17.6532096921419,0.412860674125195
mn200219-55,1.03755670336465,0.0464447709317625,1.19576682614776,17.1687661460474,0.448279011163613
mn200219-55,1.19756052302659,0.0246621368715967,1.07863939888979,16.2645097056089,0.456057359854848
mn200219-55,1.27007994742043,-0.313347150824201,0.884025033281722,15.8780204016599,0.560303048848984
mn200219-55,1.31290060330386,-0.589975767981403,0.616935395204414,15.4090353223588,0.457060324710127
mn200219-55,1.29999502641462,-0.983749078425134,0.572656036209037,12.6855210530195,0.54161943623775
mn200219-55,0.701323944468078,-0.608014490098702,-0.970233303675381,2.22388387967232,0.933464085308279
mn200219-55,-0.332790310407152,0.199271279519191,0.118824744274493,6.11786001185552,1.18616062390965
mn200219-55,0.685499224569784,-0.0197776875161547,1.0240602729385,16.8855700083876,0.540838043538201
mn200219-55,0.966904739599033,0.0420109365721406,1.23206839016032,16.033768508982,0.442666132047587
mn200219-55,1.14080617341809,-0.0954650023392979,0.654056283816336,15.7430751963915,0.453218127061279
mn200219-55,1.21358243020914,-0.0376960882661723,0.380282738438887,15.5109589102179,0.419149197040109
mn200219-55,1.27147244285452,-0.55024875395049,-0.236222558467946,14.9664751665057,0.438910087423962
mn200219-55,1.30422567921592,-0.373098469327034,-0.383432531957864,14.4230519592823,0.442627815755884
mn200219-55,1.30834087363011,-0.32040788783145,-0.613261911873495,13.9197265646969,0.431920379851739
mn200219-55,1.36435987785152,-1.70719139730062,-1.64239034390561,10.3870807855541,0.473230639473146
mn200219-55,0.534985344023466,-0.00151140494195907,-1.40835517755878,0.861343743376118,1.02491508906137
mn200219-55,0.47410808286994,0.221179084092958,0.05836291317633,0.708458972856934,0.909424291004501
mn200219-55,-0.575286252737549,0.392446898338532,1.84616947447079,9.11691809215619,0.764962501586086
