ID,rel_length,hour,avg_speed,mrl,msa,max_depth
mn200219-55,40.63,13,1.17999745393994,0.896514170167369,3.72690777361758,7.15457236371923
mn200219-55,40.63,13,0.816490488399546,0.740781426329555,2.90424453494191,15.3535473871573
mn200219-55,40.63,13,0.884329940875296,0.76141358897551,2.41718112288362,24.681156738135
mn200219-55,40.63,13,0.776598933856656,0.709474874163437,2.28410162574879,17.2239959386357
mn200219-55,40.63,13,0.804822965961742,0.605469049287977,3.16770546214536,15.8199757315368
mn200219-55,40.63,14,1.03321221437492,0.656821487812439,3.79527120662979,18.1193022431707
mn200219-55,40.63,14,1.26877276115993,0.910010740261184,4.10646626287112,36.8472727982809
mn200219-55,40.63,14,1.29607007991838,0.952825426724416,4.5648635984774,17.5273662655742
mn200219-55,40.63,14,0.736691117187841,0.719079914922635,1.8283584826657,17.4125911776453
mn200219-55,40.63,14,0.91969185947183,0.493088085296451,2.63593386345728,17.5336913306309
mn200219-55,40.63,14,0.923230100949766,0.794317541206467,2.54772131908648,23.7631179034824
mn200219-55,40.63,14,1.05022621234121,0.810293299569414,2.71866133687886,21.1597977925759
mn200219-55,40.63,14,1.13398403209792,0.915402599405604,3.08626266380962,11.0317812256678
mn200219-55,40.63,14,1.27926484060106,0.988328320999257,3.17529430622502,4.66441966662839
mn200219-55,40.63,14,1.1979967325024,0.971337573564155,3.07412319986177,30.6732375589508
mn200219-55,40.63,14,0.831777750756754,0.834357384839434,2.85597070844496,16.0106923322407
mn200219-55,40.63,14,1.40049348772769,0.972767367458234,4.40682218116746,44.353983617387
mn200219-55,40.63,15,1.5228344417376,0.985821982785167,5.53750334217917,41.4899593344202
mn200219-55,40.63,15,1.18659040662304,0.992083993805612,2.49175879401544,10.1500391745238
mn200219-55,40.63,15,1.07125920587549,0.98268201844175,1.95263250742388,11.3944247979135
mn200219-55,40.63,15,1.03733560051414,0.956497574512234,1.92339850999171,25.2584386688908
mn200219-55,40.63,15,1.24707367158278,0.951203283829331,3.60421720427732,40.9011860571622
mn200219-55,40.63,15,1.17138832708646,0.959064301309408,3.24582860735931,48.9287147976124
mn200219-55,40.63,15,1.17278211533459,0.927398982656632,2.93035725687314,24.5591177671304
mn200219-55,40.63,15,1.26431689622892,0.989730974556521,2.97027626364197,7.25362039623175
mn200219-55,40.63,15,0.953914326486901,0.989967931856781,1.65281326204795,6.81632814246377
mn200219-55,40.63,15,1.06845515645207,0.987057900562584,2.45957003204353,7.46518643344278
mn200219-55,40.63,15,0.740040070084704,0.913359071322289,2.62171292373371,11.7572158198236
mn200219-55,40.63,15,0.727172619358184,0.688276365962741,2.79503934591016,15.0141596706094
mn200219-55,40.63,16,0.869695722934202,0.597098261448841,3.1938581562909,16.0042242208421
mn200219-55,40.63,16,0.773978820136716,0.58294645928196,1.92577385015318,18.4737620758677
mn200219-55,40.63,16,0.872058640879024,0.609482840512386,2.90207805109363,17.2094851282236
mn200219-55,40.63,16,0.839307765702115,0.348887495975311,3.42890434053194,17.1585448135819
mn200219-55,40.63,16,0.803180021396519,0.400989016633108,3.12191808015911,16.3869450925501
mn200219-55,40.63,16,0.803692083280237,0.512109313860289,2.44732810796204,19.3101542912373
mn200219-55,40.63,16,0.774963459630257,0.618281898383062,3.02511554646609,15.1567887212964
mn200219-55,40.63,16,0.77838451720538,0.279466464908753,3.32765243862661,15.4708333036048
mn200219-55,40.63,16,1.54986560965278,0.955821463040696,6.48199041347538,64.3674647883664
mn200219-55,40.63,16,1.3321539787214,0.940940897463271,4.45106401906523,69.9279112247974
mn200219-55,40.63,16,1.40810669918454,0.895449620696313,4.89351298852949,67.118125870272
mn200219-55,40.63,16,1.39568143214652,0.960869492627724,5.02296581979589,51.3576818971722
mn200219-55,40.63,17,1.23582621325517,0.892853107758001,4.20127534081391,45.9491142141626
mn200219-55,40.63,17,0.923637700252389,0.748428935181116,2.80662430726543,20.7822611361964
mn200219-55,40.63,17,0.713189846897071,0.871150587233571,2.24906178263391,17.4340971040697
mn200219-55,40.63,17,1.27471611319272,0.719306558536375,4.62903585893582,49.3459526300093
mn200219-55,40.63,17,0.793378531781299,0.833538855148904,2.66465701904334,19.2123463424558
mn200219-55,40.63,17,0.683720706679083,0.596875201486841,2.64127470464603,18.3516355527327
mn200219-98,49.72,10,1.49241066234712,0.973435058083973,5.39204085346192,48.2114185567105
mn200219-98,49.72,10,1.10477765260249,0.961212496149705,2.33374721011312,51.0653839145488
mn200219-98,49.72,10,1.08275984616696,0.941081380985092,2.0608366106132,8.26880703583269
mn200219-98,49.72,10,1.05379233511779,0.974837209393461,1.55271848198939,63.1119342720642
mn200219-98,49.72,10,1.02453260013541,0.944135907080833,1.66149885926884,66.2519318733754
mn200219-98,49.72,10,1.12091856652244,0.950187701081997,2.8566020484618,28.6381704974438
mn200219-98,49.72,10,0.94814608612935,0.487530325496085,2.33673655222471,30.456740390974
mn200219-98,49.72,10,1.04675694415798,0.130581126064315,2.49142127534483,40.2365828295886
mn200219-98,49.72,10,0.717429945461408,0.694820606017713,3.15286606009015,20.2720588290299
mn200219-98,49.72,10,1.12814168738344,0.612258402042779,3.31393880189899,32.0632780461102
mn200219-98,49.72,11,0.779882855526791,0.755027416111822,3.37753239057559,46.6872807296414
mn200219-98,49.72,11,0.929677111843446,0.138169283514388,2.04104631644528,41.0118093004235
mn200219-98,49.72,11,0.826813440998335,0.0894569162306808,2.53558062535087,24.7634910959201
mn200219-98,49.72,11,0.61007075107366,0.855724886558545,2.29155375905708,23.0849962657988
mn200219-98,49.72,11,1.07239686175401,0.877696217451795,2.74390007577379,42.2322227477292
mn200219-98,49.72,11,0.769020602342508,0.488112899408082,2.34623577661132,28.3553085819435
mn200219-98,49.72,11,0.642729841612268,0.777192280312482,2.40913367036734,26.4453540264546
mn200219-98,49.72,11,0.663854184463194,0.678247361764889,3.51042133013918,25.7710615156709
mn200219-98,49.72,11,1.62561720825826,0.981252917306916,6.50094617754417,48.4430321811377
mn200219-98,49.72,11,1.21328024309057,0.936995104946718,2.70454392839301,52.7424959152202
mn200219-98,49.72,11,1.22953200916958,0.990901242369051,3.34984547408246,63.4739547894474
mn200219-98,49.72,11,1.19455625912331,0.990889660997641,2.39464792157306,3.60045051648806
mn200219-98,49.72,12,0.713189028650112,0.676254556450405,3.20420111648408,32.7870260852561
mn200219-98,49.72,12,1.25135570546378,0.582506817773795,4.71618957723328,44.4482790431037
mn200219-98,49.72,12,1.35538872971669,0.958298068120801,4.01014422309231,44.226890940992
mn200219-98,49.72,12,1.1786963580121,0.952625104672377,2.80800935671631,43.615539726316
mn200219-98,49.72,12,0.678659510871895,0.695844165200309,1.65325324394268,30.3991483863385
mn200219-98,49.72,12,0.678789059455245,0.779017012394043,2.7451741566705,27.31846344072
mn200219-98,49.72,12,0.887760077762413,0.586765330378406,2.84094252777963,26.7631018150527
mn200219-98,49.72,12,0.858408467889563,0.8435832328049,2.5296753884049,24.4401356355476
mn200219-98,49.72,12,0.836852753293057,0.908557752657591,2.62986647504958,31.7987963346907
mn200219-98,49.72,12,0.795781380030106,0.65667322320618,2.73924811697787,28.7192322672635
mn200219-98,49.72,12,0.725269301145617,0.769835877742595,2.60904846826018,26.3883630700786
mn200219-98,49.72,13,0.800003318902314,0.638088251034417,3.15097920204281,24.2147209445589
mn200219-98,49.72,13,0.960239250136982,0.709716630990657,2.82656102484118,23.4390733494653
mn200219-98,49.72,13,0.900472737395276,0.904451043282604,3.3674865544475,28.6651234118924
mn200219-98,49.72,13,0.798815748799495,0.553734287773095,3.51088506816966,27.2927259293472
mn200219-98,49.72,13,0.724252902942487,0.901391357180942,3.10084521818722,26.0867240324449
mn200219-98,49.72,13,0.690290960808443,0.743772215483655,2.76585780778946,26.3257656058149
mn200219-98,49.72,13,1.27775761967718,0.721088428728136,4.54775583727674,21.4684743621157
mn200219-98,49.72,13,1.33361918975049,0.968638799788725,3.80368332159197,63.0087889163905
mn200219-98,49.72,13,1.59164956278266,0.9526941588989,6.23572851920116,68.8607920495315
mn200219-98,49.72,13,1.30825882044234,0.389562710829983,4.52498552814861,64.2478152194882
mn200219-98,49.72,13,1.36900428713273,0.229026904223185,5.44465254553555,51.6087425746488
mn200219-98,49.72,13,1.33339948601589,0.72426155770545,4.81177622221268,48.663454941397
mn200219-98,49.72,14,0.892305503197578,0.419885883708759,2.92480259048176,49.0898979059195
mn200219-98,49.72,14,1.24681469095673,0.309176225394248,4.65280204690154,49.1036292769625
mn200219-98,49.72,14,0.762419563514471,0.693890032013729,3.15200231364909,23.9281520712808
mn200219-98,49.72,14,1.2547966332343,0.814451462378691,4.01029201830331,53.9524232247389
mn200219-98,49.72,14,1.34386733736303,0.881322681345859,4.12636231633944,45.0892580124426
mn200219-98,49.72,14,1.29991274233889,0.505035767735538,4.81891985723614,24.6898931849782
mn200219-98,49.72,14,0.815865338008439,0.484026885216457,2.85482713742391,29.8705968940618
mn200219-98,49.72,14,1.46732390474785,0.374677796691557,7.26690001831623,28.5304789706049
mn200219-98,49.72,14,1.57261184054673,0.979718177152546,5.99184215654149,51.0664545042014
mn200219-98,49.72,14,1.43027814753641,0.985990846758597,4.47162191561123,57.1028869835588
mn200219-98,49.72,14,1.57586900854342,0.951593180699907,5.87783038745708,8.30954159850084
mn200219-98,49.72,14,1.47278743199931,0.958494618609439,5.45754937003448,41.4673678607064
mn200219-98,49.72,15,1.22447021655853,0.784828195227412,3.51017528169694,51.6258012765783
mn200219-98,49.72,15,1.78410256882772,0.454654476051037,9.02700362369361,45.9012034645046
mn200219-98,49.72,15,1.90755167187472,0.848849110162892,9.13724121108131,47.8050561583988
mn200219-98,49.72,15,1.47662884781781,0.942416470098743,5.39636674516883,53.1133710334752
mn200219-98,49.72,15,1.62115319624913,0.845132368678158,7.0762482932618,43.670220315141
mn200219-98,49.72,15,1.8285310306397,0.961154049611457,8.79556882214162,61.3210597494891
mn200219-98,49.72,15,1.62735497757245,0.949991772513149,7.14156528677465,75.3345209270915
mn200219-98,49.72,15,1.29076319809745,0.980491802476261,3.86531258043128,31.7767875874243
mn200219-98,49.72,15,1.19081394788386,0.978553666704601,3.46740004075107,31.035986751248
mn200219-98,49.72,15,1.57294549214665,0.449708969215348,6.52649957141388,76.7790276216899
mn200219-98,49.72,15,2.40908366679329,0.764167133341034,14.0655818366063,7.64799598610466
mn200219-98,49.72,15,2.18695830611578,0.773201837856967,11.9732337699202,5.93993450108524
mn200219-98,49.72,16,2.69211396448553,0.870295804541912,16.8035729401559,10.8334006355067
mn200219-98,49.72,16,1.38179098344255,0.906118032508346,5.15409514494506,52.7112846521815
mn200219-98,49.72,16,1.71769696770552,0.819350860646721,8.01156771448187,46.7407147953889
mn200219-98,49.72,16,2.20357060895765,0.941266257477394,12.3109856265077,44.7015727419578
mn200219-98,49.72,16,1.20411380760383,0.687909250710297,3.38945489144307,62.8269028337365
mn200219-98,49.72,16,2.03921505359398,0.358363663468857,11.163177200165,11.1048488472322
mn200219-98,49.72,16,2.67863395798439,0.953867510629104,16.8611226743224,7.1008502734289
mn200219-98,49.72,16,2.24092449469414,0.884566959605451,12.6171475227972,9.39251838856558
mn200219-98,49.72,16,2.3157238878964,0.956053598804352,13.2743345987852,5.79806844243784
mn200219-98,49.72,16,1.43095410299084,0.919913817047503,5.15064023948263,7.06790078513509
mn200219-98,49.72,16,1.55586589230413,0.900851776434401,6.10990736288136,33.429637320415
mn200219-98,49.72,16,0.824957127179118,0.948900447517034,1.52109004634962,35.0530746732889
mn200219-98,49.72,17,1.25874348906433,0.457020955105141,3.67027640239428,20.679478617418
mn200219-98,49.72,17,1.8143113301549,0.902623721838529,8.51934189748097,6.81595719477384
mn200219-98,49.72,17,1.1852256719997,0.892865563886956,3.32032194260459,33.4063020953897
mn200219-98,49.72,17,1.11940561195712,0.887982907639449,2.2398607809593,33.9703743873608
mn200219-98,49.72,17,1.0970835992716,0.880306633245728,1.60203694397198,9.26707956127061
mn200219-98,49.72,17,1.00948705135373,0.857627503270573,1.47549078849382,23.7722922359526
mn200219-98,49.72,17,0.899464413190503,0.603664939804118,2.04770565418583,29.8973522522556
mn200219-98,49.72,17,0.823131862171749,0.878284680755472,1.95284000366508,22.1172860421459
mn200219-98,49.72,17,1.57227512849968,0.542330650705772,6.47990407987906,9.29816719306144
mn200219-98,49.72,17,1.41161768158049,0.773871681473016,4.96161066266259,4.20766737846522
mn200219-98,49.72,17,1.21602730930517,0.71920425632435,3.7510390075561,34.0688995816789
mn200219-98,49.72,17,1.53087489325736,0.776909223013759,5.69553109859686,23.4184664552949
mn200219-98,49.72,18,1.02184121946001,0.936681838296715,1.25354829050662,23.2182067318825
mn200219-98,49.72,18,0.832506830294473,0.963421216620461,2.08846139519918,24.7611670626877
mn200219-98,49.72,18,1.01493858861294,0.330384422741704,2.28491390869545,23.4510445671747
mn200219-98,49.72,18,1.15430290730939,0.969694413535984,2.33392790722032,8.13369550343478
mn200219-98,49.72,18,0.975133791256034,0.995081887816108,1.37391666099763,7.16438734698512
mn200219-98,49.72,18,1.04205522930319,0.98639336217922,1.67768966738841,7.83265362799814
mn200219-98,49.72,18,0.95715196512714,0.864951765684874,1.28888422997493,8.90396995854091
mn200219-98,49.72,18,1.06015380567463,0.844086573823868,1.75917259040372,9.68745024490857
mn200219-98,49.72,18,1.02912806656957,0.97497970184078,1.36967787441813,8.55694819882536
mn200219-98,49.72,18,1.00770214481687,0.974441757788384,1.42360414683902,7.46407962432116
mn200219-98,49.72,18,0.926686714432274,0.977293778170231,1.41235861167672,6.67014083176404
mn200219-98,49.72,18,0.898822845568178,0.951496297956607,1.65870715121173,7.53685740756774
mn200219-98,49.72,19,0.960650407510513,0.968550510823184,1.70175755044236,6.864919194253
mn200219-98,49.72,19,1.0728894300948,0.875046614601006,1.69539264567592,5.99213801030709
mn200219-98,49.72,19,1.04391335887563,0.926461015123626,1.54344885355113,8.59382827560913
mn200219-98,49.72,19,1.04698821860791,0.984995667242834,1.67569839268835,8.61959487762019
mn200219-98,49.72,19,1.10505349410353,0.572333698160323,2.11141009521106,9.1787178803879
mn200219-98,49.72,19,1.16003783209423,0.874394367833383,2.97078427372791,8.35987989437926
mn200219-98,49.72,19,1.05442704842583,0.411474914717613,2.13908473079265,9.87759724830872
mn200219-98,49.72,19,0.939576672593626,0.961389753368218,1.40045980662686,8.21056457492813
mn200219-98,49.72,19,1.02336958986792,0.951612103385351,1.85417014565743,14.0396424605667
mn200219-98,49.72,19,1.29556912073728,0.895088795883523,4.29112049652153,7.61598657023674
mn200219-98,49.72,19,1.27819500090746,0.93287017236551,3.97243026155314,5.33319229985519
mn200222-99,NaN,12,0.744363151304333,0.359189519725481,3.26727348075597,10.6347709526179
mn200222-99,NaN,12,0.699917165178505,0.286980861962055,3.51920365128625,8.86340341821832
mn200222-99,NaN,12,0.717259552103308,0.189531930537682,3.4726453769475,12.0109846092563
mn200222-99,NaN,12,0.683408319570469,0.584800720048756,3.36649820107538,8.87886757624146
mn200222-99,NaN,12,0.707855721371767,0.172925686918999,2.99325391694776,8.73012469153188
mn200222-99,NaN,12,0.65660569978761,0.398241396097819,3.02398899517382,8.29864695851531
mn200222-99,NaN,12,0.76456391311873,0.229316489850362,3.57476208940644,5.84650502269356
mn200222-99,NaN,12,0.773033277294352,0.365642478681424,3.63901182392764,6.64075619950875
mn200222-99,NaN,12,0.656674076936497,0.146129345024176,3.0820480853836,6.56409468462926
mn200222-99,NaN,12,0.687184387950188,0.195012083844083,2.948637044235,6.70476568290469
mn200222-99,NaN,12,1.28992314591024,0.862319487257075,3.52787277240612,4.49163264539462
mn200223-48,47.05,9,1.6755212902061,0.860750803715627,7.40594406048818,44.0562754382377
mn200223-48,47.05,9,1.12681600065519,0.606837641729129,4.00302355816739,28.2359734066257
mn200223-48,47.05,9,0.812620125166417,0.226025934790522,2.06065544286303,19.8520727313487
mn200223-48,47.05,9,1.00634545888581,0.47528902981912,3.36560113020768,18.1077179291869
mn200223-48,47.05,9,0.914897146520295,0.751092193913385,2.28347190367969,23.2250861908557
mn200223-48,47.05,9,1.0708911283349,0.767408316902193,3.16176543004752,23.7515021370525
mn200223-48,47.05,9,1.02371591219671,0.1638351049856,3.43934075481066,23.1196609252176
mn200223-48,47.05,10,0.908896183328522,0.467072103148938,2.70036075778809,19.871609296408
mn200223-48,47.05,10,1.23235426189296,0.570299137941393,4.67800962856369,23.7368949056166
mn200223-48,47.05,10,1.04334282373174,0.414819147772207,3.78931397685484,24.3215856504174
mn200223-48,47.05,10,1.19088385612271,0.669121547182738,4.44179875933124,41.3335718089431
mn200223-48,47.05,10,1.14346570927078,0.447030589988532,3.23616750028407,44.4986862602432
mn200223-48,47.05,10,1.04487832136962,0.691913348689008,3.74020261301267,30.2225622804575
mn200223-48,47.05,10,1.71389316674976,0.942469133690515,7.84600318916863,45.1810956294432
mn200223-48,47.05,10,1.46479955771882,0.681751200641038,5.70545636917325,52.3859825375701
mn200223-48,47.05,10,0.988576167682769,0.285437394702138,3.28795671958315,29.0970836293073
mn200223-48,47.05,10,0.848110552525164,0.516545503382849,2.06725096325583,18.9969045653698
mn200223-48,47.05,10,1.00845487986911,0.717675862165085,3.18357920597253,24.1733440396072
mn200223-48,47.05,10,0.978699683600183,0.247364990045088,3.27435369369527,25.8577400229107
mn200223-48,47.05,11,0.948475504441956,0.276539008524424,2.87073497052544,25.9650591374328
mn200223-48,47.05,11,1.56917505808635,0.470852266235576,7.07760413014989,18.4506523569094
mn200223-48,47.05,11,1.39950818006511,0.748546356331594,6.44327038267366,19.4256209370369
mn200223-48,47.05,11,0.678343225563732,0.694226999690014,2.62763930074804,19.9200646535598
mn200223-48,47.05,11,0.873212399810423,0.48970229789961,3.26791703948157,19.4192522322645
mn200223-48,47.05,11,2.06649942482781,0.75067029708042,11.4869747246248,53.5851627499898
mn200223-48,47.05,11,1.77900545038594,0.858291851156582,8.28855310504485,4.6512952906435
mn200223-48,47.05,11,1.95393399876895,0.886750920371425,10.4125142355561,8.17980185550358
mn200223-48,47.05,11,1.83544177353027,0.945034456259322,9.01950053747116,26.0310318472422
mn200223-48,47.05,11,2.1820911499149,0.776550215554913,12.2831013614413,18.573715303218
mn200223-48,47.05,11,1.26818656068357,0.953191364286326,5.48367694065779,21.0811378137964
mn200223-48,47.05,11,0.894684970625115,0.129229970702017,3.00047242229547,18.9711090489352
mn200223-48,47.05,12,1.09864494164535,0.647804369339956,4.08776330215531,15.2014162052596
mn200223-48,47.05,12,0.915637627920217,0.394088818317409,3.07709465303087,18.4850149880434
mn200223-48,47.05,12,0.820651855709615,0.745117395820987,2.82103862464482,16.0493478968401
mn200223-48,47.05,12,1.66407641118262,0.618191417279763,6.9780516618253,32.8305346637504
mn200223-48,47.05,12,1.09176104375403,0.875557226199389,3.69353205981535,32.0438831406501
mn200223-48,47.05,12,0.9654028526413,0.274999849086273,2.96313553846227,24.6389193353644
mn200223-48,47.05,12,1.29041721377463,0.481280214309669,4.81932706884923,18.9716876902086
mn200223-48,47.05,12,1.15483120167066,0.237027584889206,3.79548102210663,36.0050150345721
mn200223-48,47.05,12,0.98439657963872,0.280842419502371,3.15356247085274,18.6099633625612
mn200223-48,47.05,12,1.24726508427263,0.311780025363821,4.75388744656953,36.7262265078518
mn200223-48,47.05,12,1.38949793671375,0.515694931253846,5.51281232522052,47.7326312718785
mn200223-48,47.05,13,1.1678437452439,0.649208799651591,4.02851605112194,32.927661068994
mn200223-48,47.05,13,1.03420934079229,0.571059574200811,3.87894476078798,29.3364051283101
mn200223-48,47.05,13,1.14013134007928,0.24583166373987,3.64918283145927,45.2524302907994
mn200223-48,47.05,13,1.24205806517882,0.0499057807027985,4.3234256380563,48.8059073718713
mn200223-48,47.05,13,1.04583251323587,0.656917894113344,3.88704679699106,28.2233578609108
mn200223-48,47.05,13,0.910725400354515,0.639185489820328,2.72155735736497,22.7403504175057
mn200223-48,47.05,13,0.926539577129076,0.570543174920559,2.86614671758554,19.9324435704891
mn200223-48,47.05,13,1.13935127448899,0.452927024388795,3.94151755135265,19.5708198276334
mn200223-48,47.05,13,0.907947155771669,0.437751626177083,2.96140860185691,19.9131040734737
mn200223-48,47.05,13,1.08837724107641,0.380812839324251,3.35979934957259,17.0186392225462
mn200223-48,47.05,13,0.873227824322431,0.539468408018175,2.13480582370345,21.2846161983984
mn200223-48,47.05,13,0.915599772739909,0.624767591604708,2.74522330583267,20.9950388480769
mn200223-48,47.05,14,1.28191391055909,0.648274384378915,4.6561482722995,21.5947255219325
mn200223-48,47.05,14,1.40502284018817,0.936559460891702,5.32640456307935,70.5892759507992
mn200223-48,47.05,14,1.70990256259414,0.870363456248031,7.46946735222245,59.4377229967963
mn200223-48,47.05,14,2.80438871718229,0.904968309236805,18.3224116822046,46.4650224537427
mn200224-56,45.47,10,2.04297387432421,0.962133384431101,10.381464896222,4.45801176679682
mn200224-56,45.47,10,1.55839349945497,0.975415918971184,5.7950611972194,24.5618219674204
mn200224-56,45.47,10,1.33305781999238,0.964952250255906,3.84940917143963,47.8372841011836
mn200224-56,45.47,10,1.36106936680427,0.970622570072586,3.99978813582678,11.1250936875931
mn200224-56,45.47,10,1.27688682726303,0.991062434492347,3.09254345279489,5.23425179794775
mn200224-56,45.47,10,1.30951782435105,0.955435903550675,3.52292772670979,18.1483973688855
mn200224-56,45.47,10,1.29485388291167,0.990769140934095,3.25438741834829,8.66358674444338
mn200224-56,45.47,11,1.25339422783949,0.955255092189992,2.95854559056989,12.439573868208
mn200224-56,45.47,11,1.29508969897522,0.97006676517562,3.4903371957738,17.0861370074973
mn200224-56,45.47,11,1.25135637945381,0.987892075845585,2.86159584996601,9.30581387801416
mn200224-56,45.47,11,1.42747551731121,0.968255269309465,4.62246593132927,18.3363269683033
mn200224-56,45.47,11,1.30458477875321,0.945931227847519,3.77088866606745,18.3854833577888
mn200224-56,45.47,11,1.33361705275251,0.880542803121254,4.08706683484288,21.8708948754832
mn200224-56,45.47,11,1.31121445935533,0.891854619885551,3.89216923323383,22.827119451973
mn200224-56,45.47,11,1.31216390541265,0.920601201446082,3.92160361467631,23.6832021182637
mn200224-56,45.47,11,1.34082749272605,0.952135496448651,3.94373333617879,17.4134215353336
mn200224-56,45.47,11,1.4278038412481,0.365865692389434,4.54954769391497,8.99660645822018
mn200224-56,45.47,11,1.49602806319795,0.989354066596962,5.10352572699749,14.3850424868871
mn200224-56,45.47,11,1.27709636364368,0.98859664062847,3.01342013543896,10.8541401199202
