737840.361576863,0.797345413258272,0.947934161027434,2.52285798393395,12.4707341767785
737840.365055249,0.820838568027024,0.561684298131292,3.83746175522662,11.3030073322327
737840.391257077,0.863007034625009,0.578732073473329,3.45031050042784,21.7233006731544
737840.434705377,0.820877358136997,0.530523124007547,3.38217546290599,14.073237864227
737840.438180623,0.761680006402244,0.698509110464823,2.23472416552604,24.6662062923755
737840.441669137,0.850873647417894,0.227292306187081,2.3506848217619,15.1215386139704
737840.445169598,0.80705697503491,0.606720075001202,2.33457613952726,20.4288018298892
737840.44864981,0.691826601278193,0.380604042598716,2.69477398440022,16.2014689782908
737840.555016409,0.719398708454861,0.656878946292366,3.02939135779265,15.8199757315368
737840.584335655,0.950544827226056,0.671282977537757,3.33837971850882,12.8411450267824
737840.587833817,1.24301943967865,0.921632023275631,3.76297469321822,36.8472727982809
737840.610767615,0.812529751659238,0.655551223817294,1.81777198664317,16.7006989559347
737840.454984597,0.72525189906875,0.71674016730557,3.25160281185111,20.2720588290299
737840.460877353,0.845529956311546,0.399622435251634,3.29693725673491,27.9364106794636
737840.464994998,0.879026106514372,0.133283143578903,1.94144426379496,41.0118093004235
737840.469932159,0.723255191540206,0.494897851528132,2.77928147527334,23.0849962657988
737840.475198204,0.675143106255054,0.12546273245318,1.61832980176645,27.0535865561058
737840.480627552,0.768455773185362,0.418141484678923,2.97809084380449,26.4453540264546
737840.484103133,0.6942728455241,0.623997088633533,3.01034153226933,25.7710615156709
737840.496853673,0.633506005880303,0.485169633909151,3.17991263671342,32.3036155611679
737840.509945119,0.714771523443687,0.213731492639507,2.40469697532968,30.3180966253334
737840.519356894,0.66346878211121,0.817216077335007,2.5398170590175,28.2388045676885
737840.52354803,0.683877654298424,0.852573713731361,1.90535216752501,26.7631018150527
737840.528548387,0.673774476631191,0.745996613495539,1.84849809134271,29.4731109143308
737840.535079731,0.675157506020123,0.94727468980028,2.62635424320065,28.7192322672635
737840.539155134,0.773663384850667,0.733597354293279,2.31494047987402,26.2883520030907
737840.543264468,0.5852134007904,0.941813662236622,2.14961115407501,24.2147209445589
737840.54820967,0.833090548382144,0.584676796860054,3.8440659814118,28.6651234118924
737840.552770035,0.815579386917715,0.267203825994768,3.40287214014899,26.7601627992933
737840.556246694,0.801684025871997,0.580683493661576,3.1227329129397,25.814767624132
737840.559768781,0.616241576947098,0.88215270432034,2.47291878246553,26.3257656058149
