Observation id,Observation date,Description,Observation duration,Observation type,Source,Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
mn230215-93 video 2 TR,2023-05-02 15:38:29,,3573.077,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2023/mn230215-93/CATS 93-20230215-114010-000-00002.mov,3573.000,30.000,,Tag position,,head or rostrum,directly facing rostrum,POINT,0.000,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2023/mn230215-93/CATS 93-20230215-114010-000-00002.mov,1,NA,
mn230215-93 video 2 TR,2023-05-02 15:38:29,,3573.077,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2023/mn230215-93/CATS 93-20230215-114010-000-00002.mov,3573.000,30.000,,travel,,water column,,START,47.533,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2023/mn230215-93/CATS 93-20230215-114010-000-00002.mov,1427,NA,
mn230215-93 video 2 TR,2023-05-02 15:38:29,,3573.077,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2023/mn230215-93/CATS 93-20230215-114010-000-00002.mov,3573.000,30.000,,calf present,,,,START,363.633,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2023/mn230215-93/CATS 93-20230215-114010-000-00002.mov,10910,NA,
mn230215-93 video 2 TR,2023-05-02 15:38:29,,3573.077,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2023/mn230215-93/CATS 93-20230215-114010-000-00002.mov,3573.000,30.000,,calf present,,,,STOP,400.900,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2023/mn230215-93/CATS 93-20230215-114010-000-00002.mov,12028,NA,
mn230215-93 video 2 TR,2023-05-02 15:38:29,,3573.077,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2023/mn230215-93/CATS 93-20230215-114010-000-00002.mov,3573.000,30.000,,calf present,,,,START,466.933,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2023/mn230215-93/CATS 93-20230215-114010-000-00002.mov,14009,NA,
mn230215-93 video 2 TR,2023-05-02 15:38:29,,3573.077,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2023/mn230215-93/CATS 93-20230215-114010-000-00002.mov,3573.000,30.000,,calf present,,,,STOP,483.833,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2023/mn230215-93/CATS 93-20230215-114010-000-00002.mov,14516,NA,
mn230215-93 video 2 TR,2023-05-02 15:38:29,,3573.077,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2023/mn230215-93/CATS 93-20230215-114010-000-00002.mov,3573.000,30.000,,breath,,cannot see blowholes,,POINT,487.867,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2023/mn230215-93/CATS 93-20230215-114010-000-00002.mov,14637,NA,
mn230215-93 video 2 TR,2023-05-02 15:38:29,,3573.077,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2023/mn230215-93/CATS 93-20230215-114010-000-00002.mov,3573.000,30.000,,breath,,cannot see blowholes,,POINT,531.667,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2023/mn230215-93/CATS 93-20230215-114010-000-00002.mov,15951,NA,
mn230215-93 video 2 TR,2023-05-02 15:38:29,,3573.077,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2023/mn230215-93/CATS 93-20230215-114010-000-00002.mov,3573.000,30.000,,breath,,cannot see blowholes,,POINT,545.733,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2023/mn230215-93/CATS 93-20230215-114010-000-00002.mov,16373,NA,
mn230215-93 video 2 TR,2023-05-02 15:38:29,,3573.077,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2023/mn230215-93/CATS 93-20230215-114010-000-00002.mov,3573.000,30.000,,calf present,,,,START,737.167,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2023/mn230215-93/CATS 93-20230215-114010-000-00002.mov,22116,NA,
mn230215-93 video 2 TR,2023-05-02 15:38:29,,3573.077,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2023/mn230215-93/CATS 93-20230215-114010-000-00002.mov,3573.000,30.000,,calf present,,,,STOP,751.200,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2023/mn230215-93/CATS 93-20230215-114010-000-00002.mov,22537,NA,
mn230215-93 video 2 TR,2023-05-02 15:38:29,,3573.077,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2023/mn230215-93/CATS 93-20230215-114010-000-00002.mov,3573.000,30.000,,3rd whale present,,,,START,853.033,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2023/mn230215-93/CATS 93-20230215-114010-000-00002.mov,25592,NA,
