Observation id,Observation date,Description,Observation duration,Observation type,Source,Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
mn220201-99 video 6 EB,2023-06-15 12:36:48,,1761.249,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-99/CATS Lars 99-20220201-102503-135-00006.mov,1761.249,28.468,,Tag position,,head or rostrum,directly facing rostrum,POINT,0.000,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-99/CATS Lars 99-20220201-102503-135-00006.mov,1,NA,
mn220201-99 video 6 EB,2023-06-15 12:36:48,,1761.249,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-99/CATS Lars 99-20220201-102503-135-00006.mov,1761.249,28.468,,calf present,,,,START,0.000,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-99/CATS Lars 99-20220201-102503-135-00006.mov,1,NA,
mn220201-99 video 6 EB,2023-06-15 12:36:48,,1761.249,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-99/CATS Lars 99-20220201-102503-135-00006.mov,1761.249,28.468,,travel,,surface,,START,0.000,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-99/CATS Lars 99-20220201-102503-135-00006.mov,1,NA,
mn220201-99 video 6 EB,2023-06-15 12:36:48,,1761.249,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-99/CATS Lars 99-20220201-102503-135-00006.mov,1761.249,28.468,,calf present,,,,STOP,2.872,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-99/CATS Lars 99-20220201-102503-135-00006.mov,83,NA,
mn220201-99 video 6 EB,2023-06-15 12:36:48,,1761.249,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-99/CATS Lars 99-20220201-102503-135-00006.mov,1761.249,28.468,,fish present,,no visible particulates,swimming close to the whale. unsure if feeding,POINT,3.072,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-99/CATS Lars 99-20220201-102503-135-00006.mov,88,NA,
mn220201-99 video 6 EB,2023-06-15 12:36:48,,1761.249,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-99/CATS Lars 99-20220201-102503-135-00006.mov,1761.249,28.468,,calf present,,,,START,52.303,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-99/CATS Lars 99-20220201-102503-135-00006.mov,1490,NA,
mn220201-99 video 6 EB,2023-06-15 12:36:48,,1761.249,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-99/CATS Lars 99-20220201-102503-135-00006.mov,1761.249,28.468,,calf present,,,,STOP,69.303,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-99/CATS Lars 99-20220201-102503-135-00006.mov,1974,NA,
mn220201-99 video 6 EB,2023-06-15 12:36:48,,1761.249,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-99/CATS Lars 99-20220201-102503-135-00006.mov,1761.249,28.468,,calf present,,,,START,71.273,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-99/CATS Lars 99-20220201-102503-135-00006.mov,2030,NA,
mn220201-99 video 6 EB,2023-06-15 12:36:48,,1761.249,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-99/CATS Lars 99-20220201-102503-135-00006.mov,1761.249,28.468,,calf present,,,,STOP,76.784,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-99/CATS Lars 99-20220201-102503-135-00006.mov,2187,NA,
mn220201-99 video 6 EB,2023-06-15 12:36:48,,1761.249,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-99/CATS Lars 99-20220201-102503-135-00006.mov,1761.249,28.468,,calf present,,,,START,81.025,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-99/CATS Lars 99-20220201-102503-135-00006.mov,2308,NA,
