Observation id,Observation date,Description,Observation duration,Observation type,Source,Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
mn220202-88 video 14 TR,2023-03-24 12:49:45,,578.700,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220202-88/CATS 88-20220202-104828-000-00014.mov,582.000,30.000,,Tag position,,ventral pleats,unknown,POINT,1.400,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220202-88/CATS 88-20220202-104828-000-00014.mov,43,NA,
mn220202-88 video 14 TR,2023-03-24 12:49:45,,578.700,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220202-88/CATS 88-20220202-104828-000-00014.mov,582.000,30.000,,travel,,water column,,START,2.933,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220202-88/CATS 88-20220202-104828-000-00014.mov,89,NA,
mn220202-88 video 14 TR,2023-03-24 12:49:45,,578.700,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220202-88/CATS 88-20220202-104828-000-00014.mov,582.000,30.000,,mother present,,other,,START,18.300,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220202-88/CATS 88-20220202-104828-000-00014.mov,551,NA,
mn220202-88 video 14 TR,2023-03-24 12:49:45,,578.700,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220202-88/CATS 88-20220202-104828-000-00014.mov,582.000,30.000,,nursing,,only milk present,unknown,START,23.867,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220202-88/CATS 88-20220202-104828-000-00014.mov,717,NA,
mn220202-88 video 14 TR,2023-03-24 12:49:45,,578.700,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220202-88/CATS 88-20220202-104828-000-00014.mov,582.000,30.000,,nursing,,only milk present,unknown,STOP,35.567,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220202-88/CATS 88-20220202-104828-000-00014.mov,1068,NA,
mn220202-88 video 14 TR,2023-03-24 12:49:45,,578.700,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220202-88/CATS 88-20220202-104828-000-00014.mov,582.000,30.000,,mother present,,other,,STOP,43.700,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220202-88/CATS 88-20220202-104828-000-00014.mov,1312,NA,
mn220202-88 video 14 TR,2023-03-24 12:49:45,,578.700,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220202-88/CATS 88-20220202-104828-000-00014.mov,582.000,30.000,,mother present,,other,,START,69.900,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220202-88/CATS 88-20220202-104828-000-00014.mov,2098,NA,
mn220202-88 video 14 TR,2023-03-24 12:49:45,,578.700,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220202-88/CATS 88-20220202-104828-000-00014.mov,582.000,30.000,,nursing,,only milk present,unknown,START,83.900,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220202-88/CATS 88-20220202-104828-000-00014.mov,2518,NA,
mn220202-88 video 14 TR,2023-03-24 12:49:45,,578.700,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220202-88/CATS 88-20220202-104828-000-00014.mov,582.000,30.000,,mother present,,other,,STOP,103.633,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220202-88/CATS 88-20220202-104828-000-00014.mov,3110,NA,
mn220202-88 video 14 TR,2023-03-24 12:49:45,,578.700,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220202-88/CATS 88-20220202-104828-000-00014.mov,582.000,30.000,,nursing,,only milk present,unknown,STOP,105.167,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220202-88/CATS 88-20220202-104828-000-00014.mov,3156,NA,
mn220202-88 video 14 TR,2023-03-24 12:49:45,,578.700,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220202-88/CATS 88-20220202-104828-000-00014.mov,582.000,30.000,,mother present,,other,,START,111.100,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220202-88/CATS 88-20220202-104828-000-00014.mov,3334,NA,
mn220202-88 video 14 TR,2023-03-24 12:49:45,,578.700,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220202-88/CATS 88-20220202-104828-000-00014.mov,582.000,30.000,,mother present,,other,,STOP,115.700,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220202-88/CATS 88-20220202-104828-000-00014.mov,3472,NA,
