Observation id,Observation date,Description,Observation duration,Observation type,Source,Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,Tag position,,head or rostrum,directly facing rostrum,POINT,0.825,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,breath,,see blowholes,,POINT,2.081,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,travel,,surface,,START,3.826,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,breath,,see blowholes,,POINT,26.328,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,breath,,see blowholes,,POINT,56.576,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,breath,,see blowholes,,POINT,78.327,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,travel,,surface,,STOP,128.077,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,travel,,water column,,START,128.078,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,breath,,see blowholes,,POINT,159.825,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,breath,,see blowholes,,POINT,172.826,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,travel,,water column,,STOP,194.825,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,travel,,surface,,START,197.578,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,breath,,see blowholes,,POINT,199.327,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,breath,,see blowholes,,POINT,233.075,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,breath,,see blowholes,,POINT,275.077,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,breath,,see blowholes,,POINT,328.828,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,breath,,see blowholes,,POINT,381.826,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,breath,,see blowholes,,POINT,419.828,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,breath,,see blowholes,,POINT,460.828,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,mother present,,other,,START,472.325,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,breath,,see blowholes,,POINT,478.577,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,mother present,,other,,STOP,488.578,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,breath,,see blowholes,,POINT,526.328,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,mother present,,other,,START,529.327,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,mother present,,other,,STOP,539.827,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,3rd whale present,,,,START,541.075,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,3rd whale present,,,,STOP,575.575,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,breath,,see blowholes,,POINT,592.828,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,breath,,see blowholes,,POINT,611.078,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,travel,,surface,,STOP,621.825,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,travel,,water column,,START,621.826,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,breath,,see blowholes,,POINT,654.577,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,breath,,see blowholes,,POINT,677.327,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,mother present,,other,,START,741.079,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,mother present,,other,,STOP,752.327,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,breath,,see blowholes,,POINT,762.078,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,breath,,see blowholes,,POINT,773.829,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
mn210219-55 video 7 GH,3/7/2023 21:36,,1760.34,Media file(s),player #1:C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,1760.34,28.45,,breath,,see blowholes,,POINT,791.326,C:/Users/aholl/Documents/Tag analysis/CATS/tag_data_raw/Hawaii/2021/mn210219-55/raw/CATS 55-20210219-123829-000-00007.mov,,,
