Observation id,Observation date,Description,Observation duration,Observation type,Source,Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
mn220201-88 video 9 TR,2023-03-24 13:23:13,,582.531,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-88/CATS 88-20220201-093456-000-00009.mov,583.500,30.000,,mother present,,other,,START,1.000,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-88/CATS 88-20220201-093456-000-00009.mov,31,NA,
mn220201-88 video 9 TR,2023-03-24 13:23:13,,582.531,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-88/CATS 88-20220201-093456-000-00009.mov,583.500,30.000,,Tag position,,head or rostrum,facing to the right of rostrum,POINT,2.967,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-88/CATS 88-20220201-093456-000-00009.mov,90,NA,
mn220201-88 video 9 TR,2023-03-24 13:23:13,,582.531,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-88/CATS 88-20220201-093456-000-00009.mov,583.500,30.000,,travel,,water column,,START,4.267,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-88/CATS 88-20220201-093456-000-00009.mov,129,NA,
mn220201-88 video 9 TR,2023-03-24 13:23:13,,582.531,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-88/CATS 88-20220201-093456-000-00009.mov,583.500,30.000,,breath,,unknown,,POINT,6.967,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-88/CATS 88-20220201-093456-000-00009.mov,210,NA,
mn220201-88 video 9 TR,2023-03-24 13:23:13,,582.531,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-88/CATS 88-20220201-093456-000-00009.mov,583.500,30.000,,mother present,,other,,STOP,11.933,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-88/CATS 88-20220201-093456-000-00009.mov,359,NA,
mn220201-88 video 9 TR,2023-03-24 13:23:13,,582.531,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-88/CATS 88-20220201-093456-000-00009.mov,583.500,30.000,,mother present,,other,,START,23.833,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-88/CATS 88-20220201-093456-000-00009.mov,716,NA,
mn220201-88 video 9 TR,2023-03-24 13:23:13,,582.531,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-88/CATS 88-20220201-093456-000-00009.mov,583.500,30.000,,mother present,,other,,STOP,25.733,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-88/CATS 88-20220201-093456-000-00009.mov,773,NA,
mn220201-88 video 9 TR,2023-03-24 13:23:13,,582.531,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-88/CATS 88-20220201-093456-000-00009.mov,583.500,30.000,,mother present,,other,,START,27.400,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-88/CATS 88-20220201-093456-000-00009.mov,823,NA,
mn220201-88 video 9 TR,2023-03-24 13:23:13,,582.531,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-88/CATS 88-20220201-093456-000-00009.mov,583.500,30.000,,mother present,,other,,STOP,36.200,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-88/CATS 88-20220201-093456-000-00009.mov,1087,NA,
mn220201-88 video 9 TR,2023-03-24 13:23:13,,582.531,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-88/CATS 88-20220201-093456-000-00009.mov,583.500,30.000,,mother present,,other,,START,65.300,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-88/CATS 88-20220201-093456-000-00009.mov,1960,NA,
mn220201-88 video 9 TR,2023-03-24 13:23:13,,582.531,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-88/CATS 88-20220201-093456-000-00009.mov,583.500,30.000,,mother present,,other,,STOP,71.467,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2022/mn220201-88/CATS 88-20220201-093456-000-00009.mov,2145,NA,
