Observation id,Observation date,Description,Observation duration,Observation type,Source,Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
mn200219-55 video 34 EB,6/13/2023 12:48,,1795.225,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-162218-00034.mov,1795.225,28.427,,Tag position,,unsure,facing backward toward flukes,POINT,0,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-162218-00034.mov,1,NA,
mn200219-55 video 34 EB,6/13/2023 12:48,,1795.225,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-162218-00034.mov,1795.225,28.427,,travel,,surface,,START,0,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-162218-00034.mov,1,NA,
mn200219-55 video 34 EB,6/13/2023 12:48,,1795.225,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-162218-00034.mov,1795.225,28.427,,mother present,,other,,START,0.903,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-162218-00034.mov,27,NA,
mn200219-55 video 34 EB,6/13/2023 12:48,,1795.225,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-162218-00034.mov,1795.225,28.427,,mother present,,other,,STOP,6.981,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-162218-00034.mov,199,NA,
mn200219-55 video 34 EB,6/13/2023 12:48,,1795.225,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-162218-00034.mov,1795.225,28.427,,breath,,cannot see blowholes,,POINT,9.453,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-162218-00034.mov,270,NA,
mn200219-55 video 34 EB,6/13/2023 12:48,,1795.225,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-162218-00034.mov,1795.225,28.427,,mother present,,other,,START,16.5,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-162218-00034.mov,470,NA,
mn200219-55 video 34 EB,6/13/2023 12:48,,1795.225,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-162218-00034.mov,1795.225,28.427,,mother present,,other,,STOP,40.513,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-162218-00034.mov,NA,NA,
mn200219-55 video 34 EB,6/13/2023 12:48,,1795.225,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-162218-00034.mov,1795.225,28.427,,mother present,,ventral side,,START,40.514,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-162218-00034.mov,1153,NA,
mn200219-55 video 34 EB,6/13/2023 12:48,,1795.225,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-162218-00034.mov,1795.225,28.427,,fish present,,None,None,POINT,56.478,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-162218-00034.mov,1607,NA,
mn200219-55 video 34 EB,6/13/2023 12:48,,1795.225,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-162218-00034.mov,1795.225,28.427,,fish present,,skin,swimming close to the whale. unsure if feeding,POINT,90.011,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-162218-00034.mov,2560,NA,
