Observation id,Observation date,Description,Observation duration,Observation type,Source,Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
mn200219-55 video 21 EB,6/8/2023 10:52,,1795.538,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-132059-00021.mov,1795.537,28.392,,Tag position,,head or rostrum,facing to the right of rostrum,POINT,0,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-132059-00021.mov,1,NA,
mn200219-55 video 21 EB,6/8/2023 10:52,,1795.538,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-132059-00021.mov,1795.537,28.392,,travel,,surface,,START,0,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-132059-00021.mov,1,NA,
mn200219-55 video 21 EB,6/8/2023 10:52,,1795.538,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-132059-00021.mov,1795.537,28.392,,breath,,cannot see blowholes,,POINT,8.484,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-132059-00021.mov,242,NA,
mn200219-55 video 21 EB,6/8/2023 10:52,,1795.538,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-132059-00021.mov,1795.537,28.392,,mother present,,other,,START,13.628,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-132059-00021.mov,388,NA,
mn200219-55 video 21 EB,6/8/2023 10:52,,1795.538,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-132059-00021.mov,1795.537,28.392,,breath,,cannot see blowholes,,POINT,21.81,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-132059-00021.mov,620,NA,
mn200219-55 video 21 EB,6/8/2023 10:52,,1795.538,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-132059-00021.mov,1795.537,28.392,,breath,,cannot see blowholes,,POINT,26.754,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-132059-00021.mov,761,NA,
mn200219-55 video 21 EB,6/8/2023 10:52,,1795.538,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-132059-00021.mov,1795.537,28.392,,mother present,,other,,STOP,30.293,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-132059-00021.mov,NA,NA,
mn200219-55 video 21 EB,6/8/2023 10:52,,1795.538,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-132059-00021.mov,1795.537,28.392,,mother present,,ventral side,,START,30.294,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-132059-00021.mov,861,NA,
mn200219-55 video 21 EB,6/8/2023 10:52,,1795.538,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-132059-00021.mov,1795.537,28.392,,mother present,,ventral side,,STOP,54.008,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-132059-00021.mov,1534,NA,
mn200219-55 video 21 EB,6/8/2023 10:52,,1795.538,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-132059-00021.mov,1795.537,28.392,,mother present,,other,,START,54.108,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-132059-00021.mov,1537,NA,
