Observation id,Observation date,Description,Observation duration,Observation type,Source,Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
mn200219-55 video 30 EB,6/13/2023 10:59,,1794.649,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-152152-00030.mov,1794.649,28.421,,Tag position,,unsure,facing backward toward flukes,POINT,0,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-152152-00030.mov,1,NA,
mn200219-55 video 30 EB,6/13/2023 10:59,,1794.649,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-152152-00030.mov,1794.649,28.421,,travel,,surface,,START,0,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-152152-00030.mov,1,NA,
mn200219-55 video 30 EB,6/13/2023 10:59,,1794.649,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-152152-00030.mov,1794.649,28.421,,fish present,,None,None,POINT,5.413,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-152152-00030.mov,155,NA,
mn200219-55 video 30 EB,6/13/2023 10:59,,1794.649,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-152152-00030.mov,1794.649,28.421,,mother present,,unknown,,START,5.413,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-152152-00030.mov,155,NA,
mn200219-55 video 30 EB,6/13/2023 10:59,,1794.649,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-152152-00030.mov,1794.649,28.421,,mother present,,unknown,,STOP,9.755,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-152152-00030.mov,278,NA,
mn200219-55 video 30 EB,6/13/2023 10:59,,1794.649,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-152152-00030.mov,1794.649,28.421,,fish present,,None,None,POINT,14.631,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-152152-00030.mov,417,NA,
mn200219-55 video 30 EB,6/13/2023 10:59,,1794.649,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-152152-00030.mov,1794.649,28.421,,mother present,,unknown,,START,35.673,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-152152-00030.mov,1015,NA,
mn200219-55 video 30 EB,6/13/2023 10:59,,1794.649,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-152152-00030.mov,1794.649,28.421,,mother present,,unknown,,STOP,37.21,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-152152-00030.mov,1059,NA,
mn200219-55 video 30 EB,6/13/2023 10:59,,1794.649,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-152152-00030.mov,1794.649,28.421,,fish present,,None,None,POINT,51.303,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-152152-00030.mov,1459,NA,
mn200219-55 video 30 EB,6/13/2023 10:59,,1794.649,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-152152-00030.mov,1794.649,28.421,,breath,,cannot see blowholes,,POINT,80.027,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-152152-00030.mov,2275,NA,
mn200219-55 video 30 EB,6/13/2023 10:59,,1794.649,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-152152-00030.mov,1794.649,28.421,,breath,,cannot see blowholes,,POINT,89.88,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-152152-00030.mov,2555,NA,
