Observation id,Observation date,Description,Observation duration,Observation type,Source,Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
mn200219-55 video 11 EB,6/2/2023 11:48,,1794.949,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,1794.949,28.443,,Tag position,,right flipper,facing to the right of rostrum,POINT,0,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,14,NA,
mn200219-55 video 11 EB,6/2/2023 11:48,,1794.949,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,1794.949,28.443,,mother present,,other,,START,3.608,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,104,NA,
mn200219-55 video 11 EB,6/2/2023 11:48,,1794.949,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,1794.949,28.443,,travel,,surface,,START,3.608,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,104,NA,
mn200219-55 video 11 EB,6/2/2023 11:48,,1794.949,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,1794.949,28.443,,seafloor,,,,POINT,6.513,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,186,NA,
mn200219-55 video 11 EB,6/2/2023 11:48,,1794.949,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,1794.949,28.443,,mother present,,other,,STOP,9.318,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,266,NA,
mn200219-55 video 11 EB,6/2/2023 11:48,,1794.949,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,1794.949,28.443,,mother present,,other,,START,11.689,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,333,NA,
mn200219-55 video 11 EB,6/2/2023 11:48,,1794.949,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,1794.949,28.443,,mother present,,other,,STOP,23.379,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,NA,NA,
mn200219-55 video 11 EB,6/2/2023 11:48,,1794.949,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,1794.949,28.443,,mother present,,ventral side,,START,23.38,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,666,NA,
mn200219-55 video 11 EB,6/2/2023 11:48,,1794.949,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,1794.949,28.443,,fish present,,no visible particulates,swimming close to the whale. unsure if feeding,POINT,27.42,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,781,NA,
mn200219-55 video 11 EB,6/2/2023 11:48,,1794.949,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,1794.949,28.443,,mother present,,ventral side,,STOP,64.426,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,1833,NA,
mn200219-55 video 11 EB,6/2/2023 11:48,,1794.949,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,1794.949,28.443,,mother present,,ventral side,,START,82.163,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,2338,NA,
mn200219-55 video 11 EB,6/2/2023 11:48,,1794.949,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,1794.949,28.443,,mother present,,ventral side,,STOP,164.725,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,4686,NA,
mn200219-55 video 11 EB,6/2/2023 11:48,,1794.949,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,1794.949,28.443,,breath,,cannot see blowholes,,POINT,179.654,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-104954-00011.mov,5111,NA,
