Observation id,Observation date,Description,Observation duration,Observation type,Source,Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
mn200219-55 video 13 EB,6/2/2023 13:20,,1795.877,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,1795.877,28.43,,Tag position,,right flipper,facing to the right of rostrum,POINT,0,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,36,NA,
mn200219-55 video 13 EB,6/2/2023 13:20,,1795.877,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,1795.877,28.43,,travel,,surface,,START,0,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,36,NA,
mn200219-55 video 13 EB,6/2/2023 13:20,,1795.877,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,1795.877,28.43,,breath,,cannot see blowholes,,POINT,1.241,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,36,NA,
mn200219-55 video 13 EB,6/2/2023 13:20,,1795.877,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,1795.877,28.43,,mother present,,other,,START,11.128,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,317,NA,
mn200219-55 video 13 EB,6/2/2023 13:20,,1795.877,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,1795.877,28.43,,mother present,,other,,STOP,16.938,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,NA,NA,
mn200219-55 video 13 EB,6/2/2023 13:20,,1795.877,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,1795.877,28.43,,mother present,,ventral side,,START,16.939,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,483,NA,
mn200219-55 video 13 EB,6/2/2023 13:20,,1795.877,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,1795.877,28.43,,mother present,,ventral side,,STOP,22.683,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,NA,NA,
mn200219-55 video 13 EB,6/2/2023 13:20,,1795.877,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,1795.877,28.43,,mother present,,other,,START,22.684,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,646,NA,
mn200219-55 video 13 EB,6/2/2023 13:20,,1795.877,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,1795.877,28.43,,breath,,cannot see blowholes,,POINT,25.623,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,729,NA,
mn200219-55 video 13 EB,6/2/2023 13:20,,1795.877,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,1795.877,28.43,,breath,,cannot see blowholes,,POINT,30.265,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,861,NA,
mn200219-55 video 13 EB,6/2/2023 13:20,,1795.877,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,1795.877,28.43,,mother present,,other,,STOP,43.791,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,NA,NA,
mn200219-55 video 13 EB,6/2/2023 13:20,,1795.877,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,1795.877,28.43,,mother present,,ventral side,,START,43.792,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,1246,NA,
mn200219-55 video 13 EB,6/2/2023 13:20,,1795.877,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,1795.877,28.43,,fish present,,None,None,POINT,51.507,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,1465,NA,
mn200219-55 video 13 EB,6/2/2023 13:20,,1795.877,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,1795.877,28.43,,fish present,,skin,swimming close to the whale. unsure if feeding,POINT,115.066,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,3272,NA,
mn200219-55 video 13 EB,6/2/2023 13:20,,1795.877,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,1795.877,28.43,,mother present,,ventral side,,STOP,136.976,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,3895,NA,
mn200219-55 video 13 EB,6/2/2023 13:20,,1795.877,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,1795.877,28.43,,breath,,cannot see blowholes,,POINT,154.51,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,4394,NA,
mn200219-55 video 13 EB,6/2/2023 13:20,,1795.877,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,1795.877,28.43,,mother present,,other,,START,159.119,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-112007-00013.mov,4525,NA,
