Observation id,Observation date,Description,Observation duration,Observation type,Source,Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
mn200219-55 video 7 EB,6/2/2023 10:03,,1794.615,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-094928-00007.mov,1794.686,28.45,,Tag position,,right flipper,facing to the right of rostrum,POINT,0.071,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-094928-00007.mov,1995,NA,
mn200219-55 video 7 EB,6/2/2023 10:03,,1794.615,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-094928-00007.mov,1794.686,28.45,,travel,,surface,,START,25.149,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-094928-00007.mov,716,NA,
mn200219-55 video 7 EB,6/2/2023 10:03,,1794.615,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-094928-00007.mov,1794.686,28.45,,mother present,,other,,START,26.018,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-094928-00007.mov,741,NA,
mn200219-55 video 7 EB,6/2/2023 10:03,,1794.615,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-094928-00007.mov,1794.686,28.45,,seafloor,,,,POINT,42.451,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-094928-00007.mov,1209,NA,
mn200219-55 video 7 EB,6/2/2023 10:03,,1794.615,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-094928-00007.mov,1794.686,28.45,,mother present,,other,,STOP,72.777,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-094928-00007.mov,2072,NA,
mn200219-55 video 7 EB,6/2/2023 10:03,,1794.615,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-094928-00007.mov,1794.686,28.45,,breath,,cannot see blowholes,,POINT,74.815,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-094928-00007.mov,2130,NA,
mn200219-55 video 7 EB,6/2/2023 10:03,,1794.615,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-094928-00007.mov,1794.686,28.45,,mother present,,other,,START,75.483,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-094928-00007.mov,2149,NA,
mn200219-55 video 7 EB,6/2/2023 10:03,,1794.615,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-094928-00007.mov,1794.686,28.45,,mother present,,other,,STOP,79.323,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-094928-00007.mov,2258,NA,
mn200219-55 video 7 EB,6/2/2023 10:03,,1794.615,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-094928-00007.mov,1794.686,28.45,,mother present,,other,,START,80.158,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-094928-00007.mov,2282,NA,
mn200219-55 video 7 EB,6/2/2023 10:03,,1794.615,Media file(s),player #1:C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-094928-00007.mov,1794.686,28.45,,mother present,,other,,STOP,115.094,C:/Users/hawai/Desktop/BORIS videos and data/Videos/2020/mn200219-55/CATS 55-20200219-094928-00007.mov,3275,NA,
