Observation id,Observation date,Description,Observation duration,Observation type,Source,Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
mn200219-55 video 3 GH,2/3/2023 15:08,,1794.74,Media file(s),player #1:G:/My Drive/Maui humpback whale calf video analysis/2020/mn200219-55/videos/CATS 55-20200219-084902-00003.mov,1794.74,28.47,,Tag position,,right flipper,directly facing rostrum,POINT,3.076,G:/My Drive/Maui humpback whale calf video analysis/2020/mn200219-55/videos/CATS 55-20200219-084902-00003.mov,23,NA,
mn200219-55 video 3 GH,2/3/2023 15:08,,1794.74,Media file(s),player #1:G:/My Drive/Maui humpback whale calf video analysis/2020/mn200219-55/videos/CATS 55-20200219-084902-00003.mov,1794.74,28.47,,breath,,cannot see blowholes,,POINT,9.326,G:/My Drive/Maui humpback whale calf video analysis/2020/mn200219-55/videos/CATS 55-20200219-084902-00003.mov,23,NA,
mn200219-55 video 3 GH,2/3/2023 15:08,,1794.74,Media file(s),player #1:G:/My Drive/Maui humpback whale calf video analysis/2020/mn200219-55/videos/CATS 55-20200219-084902-00003.mov,1794.74,28.47,,mother present,,ventral side,,START,38.576,G:/My Drive/Maui humpback whale calf video analysis/2020/mn200219-55/videos/CATS 55-20200219-084902-00003.mov,23,NA,
mn200219-55 video 3 GH,2/3/2023 15:08,,1794.74,Media file(s),player #1:G:/My Drive/Maui humpback whale calf video analysis/2020/mn200219-55/videos/CATS 55-20200219-084902-00003.mov,1794.74,28.47,,fish present,,no visible particulates,swimming close to the whale. unsure if feeding,POINT,55.077,G:/My Drive/Maui humpback whale calf video analysis/2020/mn200219-55/videos/CATS 55-20200219-084902-00003.mov,23,NA,
mn200219-55 video 3 GH,2/3/2023 15:08,,1794.74,Media file(s),player #1:G:/My Drive/Maui humpback whale calf video analysis/2020/mn200219-55/videos/CATS 55-20200219-084902-00003.mov,1794.74,28.47,,mother present,,ventral side,,STOP,91.578,G:/My Drive/Maui humpback whale calf video analysis/2020/mn200219-55/videos/CATS 55-20200219-084902-00003.mov,1592,NA,
mn200219-55 video 3 GH,2/3/2023 15:08,,1794.74,Media file(s),player #1:G:/My Drive/Maui humpback whale calf video analysis/2020/mn200219-55/videos/CATS 55-20200219-084902-00003.mov,1794.74,28.47,,breath,,cannot see blowholes,,POINT,101.832,G:/My Drive/Maui humpback whale calf video analysis/2020/mn200219-55/videos/CATS 55-20200219-084902-00003.mov,1867,NA,
mn200219-55 video 3 GH,2/3/2023 15:08,,1794.74,Media file(s),player #1:G:/My Drive/Maui humpback whale calf video analysis/2020/mn200219-55/videos/CATS 55-20200219-084902-00003.mov,1794.74,28.47,,breath,,cannot see blowholes,,POINT,114.835,G:/My Drive/Maui humpback whale calf video analysis/2020/mn200219-55/videos/CATS 55-20200219-084902-00003.mov,2107,NA,
mn200219-55 video 3 GH,2/3/2023 15:08,,1794.74,Media file(s),player #1:G:/My Drive/Maui humpback whale calf video analysis/2020/mn200219-55/videos/CATS 55-20200219-084902-00003.mov,1794.74,28.47,,mother present,,other,,START,132.578,G:/My Drive/Maui humpback whale calf video analysis/2020/mn200219-55/videos/CATS 55-20200219-084902-00003.mov,2914,NA,
mn200219-55 video 3 GH,2/3/2023 15:08,,1794.74,Media file(s),player #1:G:/My Drive/Maui humpback whale calf video analysis/2020/mn200219-55/videos/CATS 55-20200219-084902-00003.mov,1794.74,28.47,,breath,,cannot see blowholes,,POINT,144.582,G:/My Drive/Maui humpback whale calf video analysis/2020/mn200219-55/videos/CATS 55-20200219-084902-00003.mov,2944,NA,
mn200219-55 video 3 GH,2/3/2023 15:08,,1794.74,Media file(s),player #1:G:/My Drive/Maui humpback whale calf video analysis/2020/mn200219-55/videos/CATS 55-20200219-084902-00003.mov,1794.74,28.47,,mother present,,other,,STOP,157.58,G:/My Drive/Maui humpback whale calf video analysis/2020/mn200219-55/videos/CATS 55-20200219-084902-00003.mov,3001,NA,
