Observation id,Observation date,Description,Observation duration,Observation type,Source,Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
mn210220-55 video 14 JH,2023-04-05 13:41:50,,1757.103,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,1760.510,28.440,,Tag position,,right flipper,facing to the right of rostrum,POINT,3.378,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,NA,NA,
mn210220-55 video 14 JH,2023-04-05 13:41:50,,1757.103,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,1760.510,28.440,,rest,,water column,,START,6.249,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,NA,NA,
mn210220-55 video 14 JH,2023-04-05 13:41:50,,1757.103,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,1760.510,28.440,,mother present,,ventral side,,START,6.852,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,NA,NA,
mn210220-55 video 14 JH,2023-04-05 13:41:50,,1757.103,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,1760.510,28.440,,fish present,,no visible particulates,swimming close to the whale. unsure if feeding,POINT,78.226,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,NA,NA,
mn210220-55 video 14 JH,2023-04-05 13:41:50,,1757.103,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,1760.510,28.440,,fish present,,skin,taking food into their mouths,POINT,91.552,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,NA,NA,
mn210220-55 video 14 JH,2023-04-05 13:41:50,,1757.103,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,1760.510,28.440,,mother present,,ventral side,,STOP,117.502,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,NA,NA,
mn210220-55 video 14 JH,2023-04-05 13:41:50,,1757.103,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,1760.510,28.440,,mother present,,other,,START,117.503,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,NA,NA,
mn210220-55 video 14 JH,2023-04-05 13:41:50,,1757.103,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,1760.510,28.440,,rest,,water column,,STOP,134.170,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,NA,NA,
mn210220-55 video 14 JH,2023-04-05 13:41:50,,1757.103,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,1760.510,28.440,,travel,,water column,,START,134.604,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,NA,NA,
mn210220-55 video 14 JH,2023-04-05 13:41:50,,1757.103,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,1760.510,28.440,,travel,,water column,,STOP,136.840,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,NA,NA,
mn210220-55 video 14 JH,2023-04-05 13:41:50,,1757.103,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,1760.510,28.440,,travel,,surface,,START,136.841,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,NA,NA,
mn210220-55 video 14 JH,2023-04-05 13:41:50,,1757.103,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,1760.510,28.440,,breath,,cannot see blowholes,,POINT,164.196,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,NA,NA,
mn210220-55 video 14 JH,2023-04-05 13:41:50,,1757.103,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,1760.510,28.440,,breath,,cannot see blowholes,,POINT,170.541,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,NA,NA,
mn210220-55 video 14 JH,2023-04-05 13:41:50,,1757.103,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,1760.510,28.440,,breath,,cannot see blowholes,,POINT,177.822,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,NA,NA,
mn210220-55 video 14 JH,2023-04-05 13:41:50,,1757.103,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,1760.510,28.440,,breath,,cannot see blowholes,,POINT,184.168,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,NA,NA,
mn210220-55 video 14 JH,2023-04-05 13:41:50,,1757.103,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,1760.510,28.440,,breath,,cannot see blowholes,,POINT,191.515,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,NA,NA,
mn210220-55 video 14 JH,2023-04-05 13:41:50,,1757.103,Media file(s),player #1:C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,1760.510,28.440,,breath,,cannot see blowholes,,POINT,198.128,C:/Users/hawai/OneDrive/Desktop/BORIS videos and data/Videos For Analysis/2021/mn210220-55/CATS 55-20210220-152013-000-00014.mov,NA,NA,
